datetime,B03,B06,B12,B15,B17,B20,Biomass,Fossil Brown coal,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river,Nuclear,Solar,Wind Onshore
2018-01-01 21:00:00+00:00,207.5,11.93,86.26,271.26,13.54,107.25,265.36,2736.22,238.8,363.28,207.13,81.07,2454.5,,78.94
2018-01-01 22:00:00+00:00,195.65,11.9,31.65,269.96,13.51,106.01,264.74,2422.51,231.33,361.5,236.98,84.26,2456.5,,86.79
2018-01-01 23:00:00+00:00,176.82,11.88,22.74,268.8,13.48,106.72,262.77,2178.91,224.46,359.17,844.91,85.08,2459.48,,95.11
2018-01-02 00:00:00+00:00,178.39,11.89,22.41,269.42,13.49,107.12,262.88,2241.74,228.35,361.68,1116.79,85.11,2457.91,,76.92
2018-01-02 01:00:00+00:00,178.55,,,269.27,,,262.84,2220.36,229.77,358.8,1109.16,,2457.12,,74.71
2018-01-02 02:00:00+00:00,183.42,,22.39,268.28,,107.19,263.21,2263.61,236.02,361.17,1099.53,,2457.11,,82.39
2018-01-02 03:00:00+00:00,178.32,,22.38,267.98,,108.02,262.9,2260.43,235.5,361.48,917.79,,2458.6,,107.02
2018-01-02 04:00:00+00:00,203.29,11.92,28.1,268.41,13.53,108.97,263.65,2619.71,249.36,370.67,601.96,84.57,2458.26,,132.17
2018-01-02 05:00:00+00:00,208.31,12.09,56.08,276.02,12.74,125.76,266.3,2994.16,278.98,369.7,19.94,83.67,2456.11,,146.95
2018-01-02 06:00:00+00:00,207.48,12.21,233.48,276.95,12.76,128.1,266.72,3279.76,283.47,379.09,110.98,85.92,2455.05,1.48,148.42
2018-01-02 07:00:00+00:00,224.16,12.0,308.88,277.4,12.78,134.19,267.03,3466.3,285.06,410.96,427.3,82.97,2452.59,18.15,149.73
2018-01-02 08:00:00+00:00,222.05,12.1,339.54,274.11,,134.18,267.1,3565.74,282.72,480.97,597.97,82.76,2454.47,112.45,163.64
2018-01-02 09:00:00+00:00,224.1,12.01,312.7,274.12,12.79,130.32,267.32,3894.7,280.33,525.14,450.98,82.94,2454.31,209.7,160.46
2018-01-02 10:00:00+00:00,230.55,12.03,281.83,276.03,12.8,127.88,267.55,4201.78,278.32,527.21,523.35,83.18,2451.85,208.52,147.99
2018-01-02 11:00:00+00:00,228.54,,278.31,277.38,12.81,127.58,267.61,4265.98,274.81,519.41,92.58,79.82,2450.18,209.47,137.52
2018-01-02 12:00:00+00:00,226.41,12.04,260.07,278.51,13.67,129.3,267.8,4433.9,275.24,518.94,105.05,77.72,2449.5,200.77,134.36
2018-01-02 13:00:00+00:00,209.85,12.09,284.22,275.02,,128.25,267.71,4385.65,272.93,511.37,0.0,77.51,2450.79,142.01,126.89
2018-01-02 14:00:00+00:00,223.33,12.04,221.78,279.69,13.68,131.56,267.83,4401.56,271.94,519.14,,80.39,2449.81,38.27,109.76
2018-01-02 15:00:00+00:00,221.49,,276.83,280.81,,134.84,267.92,4449.29,271.48,516.3,351.74,80.97,2449.36,1.95,99.39
2018-01-02 16:00:00+00:00,218.82,12.05,315.96,282.42,13.69,136.35,268.02,4562.6,278.71,520.36,816.59,80.66,2451.88,0.0,97.58
2018-01-02 17:00:00+00:00,219.19,,288.32,284.48,,138.64,268.07,4567.56,285.46,517.09,898.9,83.13,2453.85,,81.37
2018-01-02 18:00:00+00:00,221.59,,220.31,285.09,,139.14,268.06,4509.18,288.04,513.81,412.89,83.81,2454.54,,93.31
2018-01-02 19:00:00+00:00,223.82,12.04,61.75,283.43,13.68,134.93,267.92,4431.13,284.14,502.82,215.77,85.63,2456.3,,76.92
2018-01-02 20:00:00+00:00,201.26,12.03,39.29,280.21,13.66,128.0,267.62,4193.19,266.96,496.69,86.5,87.05,2455.97,,69.74
2018-01-02 21:00:00+00:00,193.31,12.01,36.95,273.9,13.64,110.57,267.12,3997.62,257.33,495.66,87.72,83.83,2456.29,,52.85
2018-01-02 22:00:00+00:00,188.45,11.99,36.69,271.75,13.62,108.64,266.74,3660.07,244.14,489.25,320.51,83.85,2458.02,,70.93
2018-01-02 23:00:00+00:00,187.2,11.95,36.4,269.42,13.57,107.81,258.16,3029.09,241.5,501.41,1027.87,87.27,2455.63,,83.59
2018-01-03 00:00:00+00:00,187.82,,26.77,268.99,,,255.87,2973.23,243.19,502.04,1117.24,88.08,2336.86,,80.19
2018-01-03 01:00:00+00:00,187.11,,26.44,268.7,13.56,107.91,255.81,2946.94,241.6,498.13,1109.43,88.11,2307.4,,79.45
2018-01-03 02:00:00+00:00,187.7,11.94,26.31,267.44,,107.77,255.82,2953.33,242.79,496.93,1100.58,88.12,2306.91,,98.88
2018-01-03 03:00:00+00:00,188.08,,26.14,266.92,,108.15,255.84,2965.93,246.48,499.25,1091.21,88.14,2294.3,,110.38
2018-01-03 04:00:00+00:00,215.2,11.97,26.04,267.06,13.59,110.08,257.61,3284.07,258.21,504.24,641.09,88.15,2414.41,,113.78
2018-01-03 05:00:00+00:00,233.16,12.03,41.96,276.43,12.81,129.6,259.46,4331.27,294.11,519.82,44.59,90.27,2456.61,,124.28
2018-01-03 06:00:00+00:00,225.2,12.04,162.21,279.85,12.82,138.45,269.16,4437.42,298.19,529.19,397.92,90.39,2453.54,1.64,151.89
2018-01-03 07:00:00+00:00,233.74,12.05,168.73,278.71,12.83,138.33,269.17,4674.06,303.21,542.35,441.8,87.99,2452.4,11.59,163.02
2018-01-03 08:00:00+00:00,228.86,12.04,163.65,274.66,,134.69,265.77,4707.94,297.68,542.25,470.42,88.08,2452.21,28.85,143.51
2018-01-03 09:00:00+00:00,228.21,,100.31,273.43,12.82,135.76,269.04,4623.09,295.44,546.35,493.9,89.69,2449.3,43.33,150.19
2018-01-03 10:00:00+00:00,224.8,,141.73,273.52,,136.27,268.14,4588.92,290.32,544.32,383.21,88.54,2451.06,67.14,167.99
2018-01-03 11:00:00+00:00,234.81,,95.57,275.51,,136.28,268.99,4524.49,286.95,537.2,368.07,86.43,2450.16,124.38,181.76
2018-01-03 12:00:00+00:00,242.66,,223.68,275.92,13.68,134.49,268.98,4529.29,285.08,538.66,260.2,81.5,2447.0,107.56,190.33
2018-01-03 13:00:00+00:00,239.64,,207.13,279.88,,137.21,269.08,4525.33,286.18,540.24,255.76,81.71,2445.67,50.25,205.94
2018-01-03 14:00:00+00:00,246.31,12.05,157.4,280.91,13.69,136.81,269.1,4570.38,285.57,539.33,363.18,84.79,2441.4,25.33,212.68
2018-01-03 15:00:00+00:00,235.4,,145.02,281.51,,139.03,269.11,4486.12,289.0,545.38,496.04,85.05,2446.39,1.92,218.01
2018-01-03 16:00:00+00:00,234.58,,149.79,284.28,,136.68,269.12,4482.79,329.51,539.84,539.31,86.09,2444.67,0.0,223.48
2018-01-03 17:00:00+00:00,226.33,,139.85,286.8,13.7,137.52,269.39,4472.41,514.27,530.08,382.34,86.3,2440.94,,221.97
2018-01-03 18:00:00+00:00,227.06,,138.56,285.85,,135.82,269.93,4460.22,557.53,527.43,339.97,88.61,2440.36,,218.15
2018-01-03 19:00:00+00:00,224.94,,150.31,283.32,13.69,134.51,269.21,4412.08,559.55,525.07,68.81,88.35,2442.3,,222.65
2018-01-03 20:00:00+00:00,222.16,12.03,38.72,280.2,13.67,131.33,259.3,4101.89,389.91,513.37,0.0,92.76,2441.01,,221.86
2018-01-03 21:00:00+00:00,189.32,11.98,34.43,274.35,13.61,112.44,256.85,3475.94,258.9,512.36,0.08,87.43,2442.4,,212.98
2018-01-03 22:00:00+00:00,187.52,11.95,33.97,272.21,13.57,104.44,256.16,3004.85,241.24,500.3,603.78,87.47,2443.89,,210.76
2018-01-03 23:00:00+00:00,183.6,11.93,24.28,271.11,13.55,104.63,256.15,2750.07,230.91,494.99,1112.59,88.31,2384.35,,218.44
2018-01-04 00:00:00+00:00,186.59,,24.04,269.69,13.54,104.45,255.82,2752.28,233.04,504.02,1115.3,88.33,2303.98,,206.31
2018-01-04 01:00:00+00:00,183.72,11.92,23.96,267.57,,104.23,255.68,2696.88,230.13,500.99,1109.07,88.34,2303.5,,202.52
2018-01-04 02:00:00+00:00,181.49,,23.88,268.52,13.53,103.95,255.56,2662.29,228.03,497.42,1101.94,88.35,2305.22,,204.56
2018-01-04 03:00:00+00:00,186.59,11.93,23.79,268.88,13.55,104.55,255.84,2815.8,233.95,509.22,1091.37,88.36,2312.26,,192.39
2018-01-04 04:00:00+00:00,212.58,11.96,23.68,267.61,13.58,106.09,256.36,3193.14,241.2,509.29,777.67,,2419.82,,186.44
2018-01-04 05:00:00+00:00,217.55,12.0,37.11,274.68,12.78,123.99,257.67,3706.6,277.93,520.88,6.95,89.49,2440.73,,192.24
2018-01-04 06:00:00+00:00,211.04,12.02,48.56,274.37,12.8,128.87,263.77,4020.84,289.5,521.6,111.24,94.36,2444.02,1.49,196.08
2018-01-04 07:00:00+00:00,214.39,12.03,48.58,275.89,12.81,133.71,267.92,4244.2,286.41,530.17,272.89,92.09,2446.93,29.22,185.53
2018-01-04 08:00:00+00:00,218.79,,134.69,274.61,,130.86,266.21,4265.41,283.22,532.43,232.36,88.7,2444.94,179.6,158.21
2018-01-04 09:00:00+00:00,213.95,12.02,248.03,274.29,12.8,124.61,268.67,4232.67,273.09,531.77,344.7,85.76,2443.41,327.94,149.2
2018-01-04 10:00:00+00:00,219.38,12.03,389.45,274.5,,123.72,,4261.05,265.39,534.52,253.19,84.73,2442.6,309.55,139.15
2018-01-04 11:00:00+00:00,220.25,,402.87,275.16,,123.33,259.09,4282.06,267.81,535.77,45.99,82.42,2442.45,248.31,102.28
2018-01-04 12:00:00+00:00,221.32,12.04,200.13,280.45,13.68,134.08,258.75,4320.72,277.41,536.98,36.39,81.81,2442.04,163.47,72.94
2018-01-04 13:00:00+00:00,221.49,,58.52,281.68,,136.49,265.37,4297.45,276.91,533.86,0.0,85.81,2442.9,78.69,58.27
2018-01-04 14:00:00+00:00,221.19,,38.34,283.71,,139.23,259.07,4272.39,279.2,537.26,71.37,89.39,2444.02,15.05,81.34
2018-01-04 15:00:00+00:00,222.09,,58.85,283.24,,138.35,258.13,4278.01,278.99,541.29,843.38,88.07,2442.5,0.51,113.39
2018-01-04 16:00:00+00:00,219.81,,240.39,282.79,13.67,134.96,258.01,4227.59,279.34,542.49,912.35,81.31,2442.55,0.0,101.48
2018-01-04 17:00:00+00:00,216.73,12.03,284.06,281.95,,132.36,257.95,4229.06,279.54,538.6,874.41,84.29,2441.52,,100.82
2018-01-04 18:00:00+00:00,217.03,,110.58,282.9,,131.72,258.09,4233.67,279.83,538.58,489.3,88.22,2441.21,,129.33
2018-01-04 19:00:00+00:00,222.27,,141.18,283.35,,129.84,257.5,4225.58,278.22,526.26,242.43,87.41,2437.71,,111.41
2018-01-04 20:00:00+00:00,218.12,,136.36,280.37,13.66,125.01,256.72,4214.3,266.49,527.16,2.08,87.53,2437.78,,89.68
2018-01-04 21:00:00+00:00,212.46,12.0,84.16,274.21,13.63,110.51,257.16,3925.12,254.28,519.11,0.0,84.58,2433.71,,85.75
2018-01-04 22:00:00+00:00,187.87,11.98,35.07,273.36,13.61,108.51,256.65,3498.05,237.41,513.3,123.71,87.38,2433.05,,115.56
2018-01-04 23:00:00+00:00,197.35,11.95,26.7,271.17,13.57,108.11,257.54,2961.71,236.5,515.76,1114.9,88.09,2432.73,,168.07
2018-01-05 00:00:00+00:00,197.58,11.93,26.58,271.02,13.54,105.83,256.36,2698.16,233.82,511.39,1114.89,88.1,2433.61,,196.36
2018-01-05 01:00:00+00:00,198.67,,26.49,271.66,,107.0,255.71,2675.26,236.97,513.42,1106.77,,2431.24,,204.55
2018-01-05 02:00:00+00:00,198.27,,26.38,271.17,13.55,107.62,255.74,2708.25,238.68,520.81,1098.2,88.11,2432.9,,201.4
2018-01-05 03:00:00+00:00,199.61,,26.21,271.26,,108.15,255.77,2721.17,240.67,518.69,1087.96,88.13,2431.01,,185.53
2018-01-05 04:00:00+00:00,213.1,11.96,26.2,271.69,13.58,109.72,256.26,3067.93,247.88,514.66,602.63,,2429.88,,177.99
2018-01-05 05:00:00+00:00,214.15,12.01,30.76,278.85,12.78,127.14,259.27,3628.47,275.11,517.92,4.98,93.38,2428.4,,187.52
2018-01-05 06:00:00+00:00,215.96,12.02,46.95,278.07,12.8,130.65,268.54,3957.66,284.17,524.24,150.43,94.47,2431.52,0.45,186.35
2018-01-05 07:00:00+00:00,216.55,12.03,52.31,280.04,,134.12,268.67,4016.37,282.52,543.16,105.17,91.86,2433.41,33.54,180.32
2018-01-05 08:00:00+00:00,214.32,12.02,80.35,279.05,,133.73,268.63,3991.09,281.28,538.01,222.95,90.45,2433.92,178.5,163.63
2018-01-05 09:00:00+00:00,214.36,,78.38,278.97,,131.82,268.64,4004.62,275.7,538.26,162.07,90.53,2434.37,278.38,136.55
2018-01-05 10:00:00+00:00,213.63,,76.05,278.95,,128.99,267.59,3951.44,266.9,540.53,53.9,90.63,2431.31,262.78,128.91
2018-01-05 11:00:00+00:00,226.83,12.03,74.36,281.27,,132.39,259.54,3993.53,275.37,552.5,0.0,87.29,2429.5,189.86,134.46
2018-01-05 12:00:00+00:00,227.05,,69.31,281.82,13.67,134.78,268.84,4058.83,282.52,553.66,151.96,85.25,2424.96,126.35,128.61
2018-01-05 13:00:00+00:00,215.02,,70.59,281.94,,135.6,268.8,4005.69,273.15,545.98,201.49,85.18,2422.74,79.4,136.27
2018-01-05 14:00:00+00:00,212.81,,69.45,283.3,13.66,134.77,268.75,3974.02,267.3,544.25,871.26,87.52,2421.39,21.71,109.51
2018-01-05 15:00:00+00:00,217.66,,115.84,284.02,13.67,135.32,268.64,4059.91,271.13,549.64,685.05,88.06,2420.39,0.69,82.41
2018-01-05 16:00:00+00:00,214.64,12.04,234.93,287.24,13.68,138.4,269.0,4149.18,277.12,550.63,795.01,83.64,2420.77,0.0,71.0
2018-01-05 17:00:00+00:00,209.77,,324.96,289.0,,139.25,265.35,4135.26,277.75,546.16,703.89,82.86,2420.26,,84.79
2018-01-05 18:00:00+00:00,204.04,,128.64,287.39,,136.27,259.94,4161.95,277.49,530.76,678.45,88.86,2420.77,,72.34
2018-01-05 19:00:00+00:00,207.13,,118.5,286.37,13.67,132.83,275.46,4171.87,278.58,525.63,127.12,89.13,2420.64,,50.15
2018-01-05 20:00:00+00:00,215.91,12.03,43.35,284.28,,130.46,279.81,4101.94,267.2,524.7,0.0,92.44,2426.8,,50.61
2018-01-05 21:00:00+00:00,224.19,12.01,31.68,277.75,13.64,113.26,287.44,3961.68,246.31,515.75,72.35,87.65,2434.6,,61.41
2018-01-05 22:00:00+00:00,222.1,12.0,30.76,274.78,13.63,108.5,292.5,3971.99,236.16,513.1,18.37,87.73,2436.79,,66.38
2018-01-05 23:00:00+00:00,198.19,11.99,41.13,273.3,14.47,108.41,285.75,3721.67,235.21,500.95,491.22,80.09,2439.13,,74.01
2018-01-06 00:00:00+00:00,197.76,11.98,29.05,272.41,14.46,107.91,284.92,3542.98,234.34,501.15,1106.83,81.09,2438.6,,74.99
2018-01-06 01:00:00+00:00,196.61,,28.2,271.7,,108.52,286.47,3433.43,234.59,501.4,1113.88,81.16,2438.75,,88.76
2018-01-06 02:00:00+00:00,194.94,11.97,28.02,271.34,14.45,108.39,286.99,3335.24,234.03,498.16,1106.42,81.18,2441.33,,86.66
2018-01-06 03:00:00+00:00,194.53,11.98,27.9,270.67,14.46,108.88,288.58,3558.97,235.95,497.46,1098.89,81.19,2443.33,,71.61
2018-01-06 04:00:00+00:00,196.05,11.99,27.79,269.89,14.47,109.09,279.04,3702.56,240.39,502.0,1089.04,81.2,2442.48,,48.83
2018-01-06 05:00:00+00:00,204.3,,35.04,271.12,13.62,113.85,287.67,3678.41,246.77,504.86,468.24,83.98,2443.47,,41.06
2018-01-06 06:00:00+00:00,196.02,,43.33,271.59,,117.43,288.04,3611.42,249.85,500.43,4.96,87.9,2470.83,0.44,24.66
2018-01-06 07:00:00+00:00,183.74,,43.41,272.78,,119.98,297.48,3447.44,252.02,506.5,38.51,85.62,2514.86,27.17,21.24
2018-01-06 08:00:00+00:00,204.87,12.0,43.7,272.76,13.63,123.1,297.4,3573.94,257.32,517.45,0.0,85.6,2532.55,167.65,17.1
2018-01-06 09:00:00+00:00,200.92,,46.34,276.19,,125.02,293.9,3503.27,255.33,524.95,168.78,84.28,2552.26,416.13,10.47
2018-01-06 10:00:00+00:00,203.62,,150.64,276.99,,124.2,294.11,3469.97,252.64,535.52,166.75,80.37,2588.84,554.43,10.96
2018-01-06 11:00:00+00:00,206.45,,38.41,276.8,,124.12,294.86,3550.97,254.04,538.7,387.85,82.58,2631.48,531.14,11.3
2018-01-06 12:00:00+00:00,204.47,,36.75,276.45,14.48,124.22,295.69,3415.07,247.18,533.5,352.35,80.43,2684.04,383.03,4.48
2018-01-06 13:00:00+00:00,199.18,,29.47,274.28,,121.16,291.64,3591.12,241.11,526.38,2.64,81.05,2698.98,180.68,3.17
2018-01-06 14:00:00+00:00,205.87,,28.86,275.74,14.49,123.51,287.32,3546.03,245.53,533.41,2.65,83.37,2772.7,46.0,5.68
2018-01-06 15:00:00+00:00,207.7,12.01,80.07,277.22,14.5,125.81,292.63,3827.59,251.15,534.91,599.99,80.18,2842.32,1.49,5.49
2018-01-06 16:00:00+00:00,206.18,12.02,226.81,279.87,14.51,126.76,284.41,3924.22,263.69,533.02,679.05,76.93,2890.39,0.01,6.79
2018-01-06 17:00:00+00:00,203.11,,179.68,281.73,,126.93,284.27,3911.73,261.7,534.24,695.5,79.84,2908.55,0.0,10.73
2018-01-06 18:00:00+00:00,204.77,,74.29,281.95,,126.82,283.37,3922.68,260.81,535.61,694.02,83.87,2908.94,,9.25
2018-01-06 19:00:00+00:00,203.06,12.01,37.82,275.09,14.5,125.51,283.84,3864.39,258.55,533.1,534.8,86.03,2908.47,,9.7
2018-01-06 20:00:00+00:00,201.55,,36.02,274.05,14.49,118.83,292.6,3796.05,246.45,524.31,110.97,86.17,2905.68,,6.92
2018-01-06 21:00:00+00:00,197.49,12.0,31.93,273.34,14.48,110.92,292.85,3830.32,237.17,521.09,148.5,83.1,2906.58,,6.83
2018-01-06 22:00:00+00:00,196.47,11.99,25.47,272.6,14.47,108.82,293.67,3645.55,231.34,517.05,0.0,81.42,2910.7,,6.62
2018-01-06 23:00:00+00:00,187.94,11.95,25.37,270.79,14.42,107.89,283.51,3004.61,226.38,506.36,0.21,81.43,2909.18,,8.11
2018-01-07 00:00:00+00:00,185.34,11.94,25.35,269.9,14.41,107.81,279.66,2861.26,230.28,509.32,340.11,,2908.82,,9.96
2018-01-07 01:00:00+00:00,188.8,11.93,25.29,269.01,14.39,107.5,275.96,2682.25,226.02,506.43,1002.89,81.44,2910.65,,16.51
2018-01-07 02:00:00+00:00,195.39,,25.27,268.2,,106.96,275.89,2657.07,230.45,515.53,915.45,,2908.88,,15.76
2018-01-07 03:00:00+00:00,197.15,11.92,25.21,267.16,,108.05,276.0,2616.48,232.09,520.74,1107.42,81.45,2906.08,,23.15
2018-01-07 04:00:00+00:00,183.13,11.91,25.17,266.16,14.37,108.09,275.97,2558.46,221.92,516.34,1099.81,,2906.7,,26.43
2018-01-07 05:00:00+00:00,184.3,11.92,29.82,269.24,13.53,113.56,275.79,2557.36,220.16,516.45,1089.84,84.42,2905.43,,34.08
2018-01-07 06:00:00+00:00,193.9,11.95,35.63,270.99,13.56,114.79,276.38,2792.37,236.86,509.92,729.73,88.47,2910.16,0.45,41.48
2018-01-07 07:00:00+00:00,202.97,11.98,35.64,272.02,13.6,114.64,278.47,3298.54,244.65,527.38,12.07,86.2,2910.11,9.1,49.35
2018-01-07 08:00:00+00:00,208.33,,29.61,273.67,13.61,115.51,282.41,3391.99,247.75,534.56,0.0,86.7,2912.67,43.25,43.72
2018-01-07 09:00:00+00:00,210.1,12.0,24.8,276.23,13.63,119.6,284.55,3689.29,251.23,530.14,,86.0,2908.59,62.78,46.85
2018-01-07 10:00:00+00:00,208.98,12.01,24.77,277.57,13.64,120.89,294.9,3814.85,250.65,527.25,407.86,86.01,2904.45,64.43,50.16
2018-01-07 11:00:00+00:00,209.73,,24.8,278.54,13.65,124.58,295.06,3830.22,252.32,529.57,664.94,83.75,2901.84,62.78,49.7
2018-01-07 12:00:00+00:00,206.88,,24.86,276.6,14.5,122.08,294.89,3805.78,251.42,528.46,48.96,81.48,2905.79,44.51,56.29
2018-01-07 13:00:00+00:00,205.68,12.0,24.8,274.2,14.49,117.65,293.34,3707.99,246.87,527.41,0.0,81.49,2904.08,18.4,61.88
2018-01-07 14:00:00+00:00,206.63,,24.71,275.01,,118.31,285.35,3713.93,247.22,526.25,,83.75,2904.81,3.29,64.29
2018-01-07 15:00:00+00:00,208.51,12.01,37.56,275.63,14.5,123.94,283.9,3748.78,252.99,524.24,37.86,82.64,2910.77,0.55,64.98
2018-01-07 16:00:00+00:00,204.9,,80.87,279.66,,126.01,283.97,3750.04,260.09,532.7,559.92,80.14,2913.49,0.02,75.47
2018-01-07 17:00:00+00:00,207.9,,79.98,280.3,,125.16,283.96,3793.05,260.1,540.84,683.25,82.47,2916.31,0.0,87.22
2018-01-07 18:00:00+00:00,206.81,,72.25,281.17,,124.9,283.97,3819.0,258.51,540.0,652.32,83.96,2917.05,,89.19
2018-01-07 19:00:00+00:00,208.58,,73.16,279.93,,121.57,283.96,3818.05,255.88,533.34,394.99,83.92,2919.69,,73.93
2018-01-07 20:00:00+00:00,209.84,,28.21,277.85,14.49,118.54,283.83,3785.21,249.43,533.35,194.43,86.82,2921.97,,82.8
2018-01-07 21:00:00+00:00,199.81,12.0,27.55,274.63,14.48,110.11,283.62,3794.18,237.31,530.59,339.64,83.49,2920.68,,79.66
2018-01-07 22:00:00+00:00,197.58,,24.65,273.99,,108.59,283.79,3772.66,235.57,528.56,242.51,81.5,2922.42,,73.1
2018-01-07 23:00:00+00:00,184.8,11.97,24.6,270.59,14.45,107.62,283.5,3404.76,231.57,524.03,701.06,,2924.16,,65.79
2018-01-08 00:00:00+00:00,188.93,11.98,24.55,268.21,14.46,107.86,280.65,3575.47,234.36,530.95,969.24,81.51,2924.02,,59.71
2018-01-08 01:00:00+00:00,187.08,,24.51,267.88,,106.87,283.35,3540.39,232.96,532.48,1002.03,,2924.12,,54.62
2018-01-08 02:00:00+00:00,186.18,,24.49,267.73,,107.67,284.49,3561.06,233.6,532.97,994.58,81.52,2925.02,,53.55
2018-01-08 03:00:00+00:00,189.88,11.99,24.45,267.92,14.47,108.23,294.53,3645.64,238.33,532.94,1083.71,,2927.55,,42.11
2018-01-08 04:00:00+00:00,204.53,,24.4,270.65,,108.96,286.1,3681.66,251.88,526.97,863.29,,2926.34,,39.83
2018-01-08 05:00:00+00:00,231.35,12.03,32.58,280.27,13.66,132.76,295.58,4099.9,284.53,553.09,232.69,84.18,2926.24,,36.44
2018-01-08 06:00:00+00:00,229.88,,283.86,277.64,13.67,135.06,295.62,4242.44,289.77,584.65,900.62,82.04,2928.64,0.45,32.14
2018-01-08 07:00:00+00:00,234.29,12.04,301.1,275.45,,134.47,291.34,4426.06,291.1,671.47,690.03,79.64,2929.26,1.04,35.97
2018-01-08 08:00:00+00:00,227.24,,168.19,276.35,13.68,136.29,296.21,4467.92,291.77,689.25,730.69,81.17,2928.21,10.83,43.48
2018-01-08 09:00:00+00:00,223.34,,110.22,278.78,,137.05,295.11,4495.19,290.61,699.18,616.95,81.38,2929.45,32.5,56.28
2018-01-08 10:00:00+00:00,220.53,12.05,89.46,278.42,13.69,138.33,294.94,4597.53,286.48,696.26,434.53,82.09,2928.34,50.2,69.12
2018-01-08 11:00:00+00:00,220.34,,106.2,278.27,,137.37,294.8,4599.24,283.27,699.86,397.14,79.22,2926.26,56.1,76.48
2018-01-08 12:00:00+00:00,220.55,,170.2,278.07,14.55,138.17,291.18,4633.04,283.7,697.21,319.49,75.44,2925.85,51.29,88.24
2018-01-08 13:00:00+00:00,219.69,,246.36,279.49,,138.96,296.16,4611.31,281.64,694.89,179.73,74.45,2930.24,35.21,85.12
2018-01-08 14:00:00+00:00,219.55,,254.79,279.85,,139.05,296.14,4557.97,281.25,695.71,213.6,76.64,2929.35,9.03,95.3
2018-01-08 15:00:00+00:00,216.6,,212.31,279.82,,139.3,296.15,4510.36,278.3,692.42,1.69,77.1,2927.17,0.59,117.49
