datetime,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Hydro water reservoir,Hydro pumped storage,Others,Other renewables,Waste,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation
2021-01-02 07:00:00,-0.0,-2588.1,3466.3,145.8,293.9,3676.7,205.1,6.9,239.5,737.9,43.0,0.0,80.1,282.6,24.3,25.6,13.4,6662.7,6623.6,12.3,8.8
2021-01-02 08:00:00,-0.1,-2941.4,3466.7,140.0,293.3,3925.2,210.4,6.9,252.8,1056.7,155.9,167.2,78.5,282.9,24.3,25.1,61.7,7120.2,7033.4,13.6,9.7
2021-01-02 09:00:00,-0.0,-2860.1,3464.9,138.0,296.2,4036.8,217.3,6.9,255.9,1145.2,178.0,72.6,83.6,285.9,24.2,23.3,105.3,7532.8,7404.1,13.8,10.1
2021-01-02 10:00:00,-0.0,-2723.2,3464.8,136.7,298.3,4095.4,220.3,6.9,256.2,1159.5,182.9,70.8,85.1,287.6,24.3,22.0,120.5,7769.7,7627.1,13.6,10.2
2021-01-02 11:00:00,-0.0,-2871.5,3465.6,138.0,296.5,4099.1,217.9,6.9,256.1,1164.9,179.1,167.1,86.6,287.3,24.2,21.3,137.1,7752.6,7594.2,13.8,10.3
2021-01-02 12:00:00,-0.0,-2392.6,3461.9,139.2,297.2,4081.1,217.3,6.9,254.6,1099.2,177.4,2.1,81.0,284.7,24.2,22.6,153.4,7843.5,7667.5,13.9,10.5
2021-01-02 13:00:00,-0.0,-2369.6,3459.8,138.6,299.8,4067.4,215.2,7.1,254.5,1032.8,161.2,0.0,77.7,283.3,24.2,23.1,60.9,7706.4,7622.4,12.7,9.7
2021-01-02 14:00:00,-0.0,-2473.6,3459.5,137.6,300.8,4074.5,209.6,6.9,255.2,1028.0,232.7,70.1,79.4,284.1,24.2,26.0,11.8,7682.7,7644.9,13.1,9.9
2021-01-02 15:00:00,-0.0,-2899.9,3456.9,135.9,300.9,4085.7,202.9,6.9,269.0,1170.4,325.7,229.4,79.7,284.4,24.3,26.6,2.4,7699.4,7670.4,14.1,10.5
2021-01-02 16:00:00,-0.1,-3165.6,3456.0,136.0,301.0,4076.9,211.8,6.9,275.1,1169.2,316.1,530.6,86.9,285.3,24.2,32.6,0.0,7702.0,7669.4,14.1,10.4
2021-01-02 17:00:00,-0.0,-3259.4,3456.5,138.9,301.0,4071.7,217.4,6.9,270.9,1181.2,279.4,538.0,86.6,288.1,24.2,47.6,0.0,7646.9,7599.3,14.0,10.3
2021-01-02 18:00:00,-0.0,-3028.6,3453.1,137.4,300.8,3945.8,222.6,6.9,267.2,1125.7,299.0,292.5,85.1,287.7,24.0,51.9,0.0,7455.1,7403.2,14.6,10.7
2021-01-02 19:00:00,-0.0,-3085.0,3452.8,138.4,302.0,3989.6,218.9,8.7,242.9,453.2,250.0,829.8,81.0,284.8,23.6,51.2,0.0,7274.2,7223.0,14.3,10.9
2021-01-02 20:00:00,-0.0,-3049.4,3452.3,142.1,297.1,3941.8,217.9,6.9,243.9,335.9,132.6,660.3,73.4,281.7,23.9,49.2,0.0,6899.2,6850.0,13.3,9.9
2021-01-02 21:00:00,-0.0,-2335.1,3452.4,150.3,296.4,3850.7,216.7,6.9,243.6,313.8,21.9,104.6,54.8,275.6,23.6,50.3,0.0,6763.2,6712.8,11.9,9.0
2021-01-02 22:00:00,-0.0,-2446.6,3450.3,150.7,287.9,3722.9,211.7,6.8,242.4,309.6,10.3,0.0,51.0,273.5,23.6,51.6,0.0,6483.5,6431.9,12.1,8.9
2021-01-02 23:00:00,-10.7,-2068.9,3425.5,151.8,283.4,3059.3,209.1,8.0,251.3,307.2,10.0,0.0,50.1,269.7,23.4,57.3,0.0,6044.6,5987.4,13.0,9.7
2021-01-03 00:00:00,-512.6,-1542.3,3414.3,151.8,283.2,2971.3,214.1,8.5,248.9,305.8,9.9,0.0,50.4,270.3,23.2,66.8,0.0,5996.8,5930.0,13.2,9.9
2021-01-03 01:00:00,-748.4,-1241.3,3445.4,151.8,282.3,2945.7,214.8,8.8,253.1,308.2,9.9,0.0,50.5,269.7,23.1,75.9,0.0,6061.9,5986.0,13.2,10.0
2021-01-03 02:00:00,-775.0,-1216.2,3448.5,150.7,282.0,2851.7,213.3,6.8,251.6,308.0,9.9,0.0,51.0,269.0,23.2,91.6,0.0,5985.1,5893.5,13.6,10.2
2021-01-03 03:00:00,-1009.1,-955.4,3449.1,150.7,281.1,2837.9,216.7,6.8,252.6,309.3,9.9,0.0,50.8,269.2,23.0,91.0,0.0,5998.0,5907.0,13.6,10.2
2021-01-03 04:00:00,-927.0,-909.9,3448.5,150.7,281.8,2778.2,214.6,6.8,258.3,311.0,9.9,0.0,51.1,268.4,23.2,85.2,0.0,6049.8,5964.7,13.3,10.2
2021-01-03 05:00:00,-478.9,-1266.3,3450.1,150.0,282.6,2828.8,213.2,6.8,252.6,329.1,14.9,0.0,69.5,274.2,23.4,63.7,0.0,6188.8,6125.1,12.9,10.0
2021-01-03 06:00:00,-396.1,-1087.3,3451.0,146.0,282.5,2765.4,217.6,6.8,238.7,325.8,30.0,0.0,71.9,276.4,24.0,56.0,2.2,6379.4,6321.2,12.6,10.2
2021-01-03 07:00:00,-300.8,-1131.6,3450.4,149.1,282.0,2874.8,223.1,6.8,237.8,320.0,33.0,0.0,76.1,278.2,24.1,48.9,6.0,6573.5,6518.5,12.3,10.1
2021-01-03 08:00:00,-5.0,-1229.9,3450.6,147.6,285.8,3275.2,226.2,6.8,246.6,329.7,26.1,0.0,81.4,281.4,24.3,43.9,36.3,7126.1,7045.9,11.7,9.8
2021-01-03 09:00:00,-0.0,-1019.1,3454.9,143.5,288.2,3445.7,210.0,7.0,252.0,332.2,69.0,0.0,80.7,282.0,24.2,43.2,84.1,7609.0,7481.6,12.1,10.6
2021-01-03 10:00:00,-0.0,-1194.1,3454.8,146.4,293.4,3708.3,215.5,7.9,254.8,340.1,61.8,76.7,83.5,284.2,24.4,38.0,89.4,7904.2,7776.8,11.7,10.3
2021-01-03 11:00:00,-0.0,-1445.1,3457.5,149.2,294.9,3731.3,219.9,7.2,252.8,336.7,12.4,345.5,82.4,283.9,24.3,25.3,92.6,7817.0,7699.1,11.1,9.7
2021-01-03 12:00:00,-0.0,-1396.9,3454.3,151.2,298.3,3470.6,217.8,6.9,258.5,330.9,14.4,603.3,78.5,278.1,24.2,18.2,80.3,7865.5,7767.0,10.8,9.8
2021-01-03 13:00:00,-0.0,-835.9,3449.2,151.2,286.7,3432.8,217.4,6.8,262.3,327.8,14.7,94.2,69.8,273.9,24.3,14.7,44.3,7786.4,7727.4,10.2,9.3
2021-01-03 14:00:00,-0.0,-1636.5,3457.4,152.3,292.3,3670.1,218.8,6.9,264.1,331.6,14.6,569.9,72.0,275.3,24.3,14.7,8.3,7735.8,7712.7,10.0,8.7
2021-01-03 15:00:00,-0.0,-1615.2,3452.5,146.2,290.5,3728.3,217.7,6.9,264.6,335.9,119.8,571.7,76.8,277.2,24.3,12.9,2.5,7788.9,7773.6,11.1,9.6
2021-01-03 16:00:00,-0.0,-1897.9,3453.8,144.1,298.5,3798.6,217.1,6.9,283.4,345.6,138.4,751.3,85.0,283.3,24.4,15.9,0.0,7800.6,7784.8,11.4,9.8
2021-01-03 17:00:00,-0.0,-1975.4,3465.6,142.5,300.0,3855.5,213.2,6.9,284.0,348.1,149.3,759.2,86.6,286.4,24.3,14.7,0.0,7799.5,7784.8,11.6,9.9
2021-01-03 18:00:00,-0.0,-1617.8,3461.9,145.6,301.1,3842.9,211.1,6.9,297.5,344.3,89.2,372.5,84.5,286.1,23.6,14.5,0.0,7693.6,7679.1,11.0,9.3
2021-01-03 19:00:00,-0.0,-1811.0,3459.1,146.6,304.9,3704.7,212.3,6.9,279.1,337.6,73.5,470.8,80.3,283.9,23.5,16.6,0.0,7497.1,7480.5,11.2,9.4
2021-01-03 20:00:00,-0.0,-1548.4,3458.0,151.4,306.0,3663.9,211.0,7.3,288.2,326.6,12.7,0.0,72.0,280.3,23.1,17.6,0.0,7156.7,7139.1,10.9,8.8
2021-01-03 21:00:00,-0.1,-1496.8,3458.0,151.6,304.0,3524.2,214.5,6.8,286.9,312.0,11.4,0.0,53.6,273.1,23.2,14.7,0.0,7030.2,7015.5,10.9,8.9
2021-01-03 22:00:00,-322.6,-1499.8,3457.7,151.6,306.7,3514.4,217.2,8.3,259.4,308.4,11.4,0.0,51.0,271.0,23.1,14.0,0.0,6722.8,6708.8,11.4,8.9
2021-01-03 23:00:00,-989.0,-828.4,3459.4,151.6,290.9,3315.8,216.9,13.0,251.7,310.1,11.3,0.0,50.5,267.6,23.1,14.4,0.0,6438.6,6424.3,11.6,8.9
2021-01-04 00:00:00,-1060.1,-475.0,3457.8,151.6,304.0,3067.4,222.7,11.8,243.3,305.3,11.3,0.0,50.9,262.4,23.2,14.8,0.0,6551.5,6536.8,11.5,9.3
2021-01-04 01:00:00,-1051.8,-252.0,3456.5,151.6,309.0,2851.9,226.1,12.3,244.6,306.9,11.2,0.0,51.9,261.1,22.9,14.2,0.0,6548.7,6534.5,11.6,9.6
2021-01-04 02:00:00,-1043.4,-367.0,3459.9,150.5,307.9,2804.7,220.2,11.2,230.5,306.0,11.6,0.0,51.9,261.0,23.0,13.4,0.0,6431.7,6418.4,11.8,9.6
2021-01-04 03:00:00,-1032.5,-450.1,3458.7,150.5,305.6,2984.3,245.3,12.9,236.3,309.6,11.5,0.0,51.7,260.4,22.9,12.8,0.0,6584.5,6571.6,11.4,9.3
2021-01-04 04:00:00,-785.6,-640.9,3456.3,150.5,308.9,3316.5,291.4,14.8,253.4,422.8,11.6,0.0,53.3,262.6,23.4,10.7,0.0,7092.0,7081.3,10.7,8.8
2021-01-04 05:00:00,-25.1,-1321.5,3459.2,149.4,311.0,3776.2,336.7,13.6,292.0,775.4,19.9,0.0,81.6,273.0,23.3,9.7,0.0,8134.7,8125.0,9.5,8.1
2021-01-04 06:00:00,-0.0,-1557.6,3458.5,138.2,311.6,4160.6,417.7,17.1,289.8,1067.8,141.6,0.0,85.4,277.2,24.1,11.3,2.3,8855.9,8842.3,10.1,8.6
2021-01-04 07:00:00,-0.0,-1940.6,3456.9,139.0,314.6,4354.1,412.8,19.2,269.9,1190.8,223.1,204.8,90.2,282.3,24.4,10.3,4.3,9138.5,9123.9,10.8,9.1
2021-01-04 08:00:00,-0.0,-2013.3,3458.4,136.4,311.0,4461.6,392.0,17.9,277.6,1193.7,235.0,410.1,90.7,282.7,24.4,8.0,24.9,9357.2,9324.3,10.8,9.3
2021-01-04 09:00:00,-0.0,-1727.9,3461.4,136.4,308.6,4419.4,392.8,17.0,276.3,1190.9,237.0,303.9,90.3,283.9,24.4,7.4,54.4,9489.3,9427.6,11.0,9.5
2021-01-04 10:00:00,-0.0,-1848.1,3458.9,0.0,174.4,4451.5,403.8,13.2,281.2,1174.3,215.4,335.8,86.1,285.9,10.4,7.3,65.1,9176.7,9104.3,8.2,7.1
2021-01-04 11:00:00,-0.0,-1829.8,3459.5,137.4,314.1,4480.0,398.5,18.0,277.9,1203.1,197.8,379.2,89.3,285.8,24.6,7.8,62.0,9659.5,9589.8,10.5,9.3
2021-01-04 12:00:00,-0.0,-1688.2,3459.5,139.8,314.9,4468.5,388.6,16.9,275.6,1186.8,193.8,387.1,88.0,285.5,24.5,8.8,52.8,9662.4,9600.8,10.4,9.2
2021-01-04 13:00:00,-0.0,-1692.0,3458.1,139.9,313.9,4487.1,385.3,16.1,274.7,1180.6,190.6,201.1,87.9,285.3,24.4,10.3,33.3,9358.9,9315.4,10.5,9.1
2021-01-04 14:00:00,-0.0,-1907.9,3455.8,139.2,311.8,4480.6,384.8,15.8,274.2,1178.4,266.5,415.9,87.4,286.2,23.6,12.0,7.6,9416.2,9396.6,11.0,9.5
2021-01-04 15:00:00,-0.0,-2194.3,3453.7,140.2,313.8,4556.2,386.1,16.6,276.4,1183.3,340.9,527.1,88.2,286.5,24.0,14.7,2.6,9419.6,9402.3,11.8,10.0
2021-01-04 16:00:00,-0.0,-2259.7,3453.8,139.1,311.4,4545.3,386.6,16.5,275.6,1187.3,339.8,545.0,90.1,287.7,24.0,16.5,0.0,9282.7,9266.2,11.9,10.0
2021-01-04 17:00:00,-0.0,-2175.9,3453.1,140.9,309.3,4540.5,388.4,15.9,274.8,1177.5,198.0,360.4,90.5,290.5,23.5,21.4,0.0,9025.8,9004.4,10.8,8.9
2021-01-04 18:00:00,-0.0,-2156.2,3452.6,141.4,309.2,4509.9,376.9,15.8,274.1,1184.5,181.9,239.4,89.7,289.9,23.8,23.6,0.0,8987.7,8964.1,10.7,8.8
2021-01-04 19:00:00,-0.0,-2434.9,3451.0,145.6,308.5,4482.1,387.4,14.4,270.1,1181.2,89.2,267.7,87.1,289.6,23.1,26.4,0.0,8622.7,8596.3,10.1,8.1
2021-01-04 20:00:00,-0.0,-2631.4,3454.0,145.4,308.1,4446.1,404.7,17.0,293.0,1172.6,74.8,82.1,79.3,285.7,23.2,30.2,0.0,8207.2,8177.0,10.4,8.0
2021-01-04 21:00:00,-0.0,-2650.3,3452.3,149.6,308.4,4425.3,408.2,18.8,298.4,852.1,28.1,85.7,58.1,275.9,23.6,33.9,0.0,7844.5,7810.6,10.3,7.8
2021-01-04 22:00:00,-0.1,-2000.0,3451.3,150.2,306.4,3978.6,371.3,20.8,299.3,324.9,22.6,0.0,56.2,274.2,23.4,42.1,0.0,7373.5,7331.4,10.9,8.7
2021-01-04 23:00:00,-685.4,-941.2,3453.0,139.2,307.1,3542.1,316.6,15.7,251.6,313.0,20.7,0.0,49.7,269.3,23.2,42.8,0.0,7038.4,6995.6,11.2,9.0
2021-01-05 00:00:00,-1059.3,-506.2,3452.8,140.3,307.2,3559.3,322.2,15.8,250.8,310.7,20.8,0.0,48.4,267.4,23.4,44.0,0.0,7076.4,7032.4,11.2,9.0
2021-01-05 01:00:00,-1056.4,-501.8,3452.5,142.6,307.8,3434.9,316.4,15.2,249.4,308.6,20.5,0.0,48.0,266.5,23.3,45.9,0.0,7025.1,6979.2,11.3,9.2
2021-01-05 02:00:00,-1048.7,-588.1,3454.1,142.6,308.6,3372.7,316.9,14.9,248.0,308.8,20.3,0.0,48.5,266.4,23.3,43.5,0.0,6955.0,6911.5,11.4,9.3
2021-01-05 03:00:00,-1039.0,-667.3,3453.7,141.5,310.1,3589.8,327.0,15.8,250.8,313.5,20.2,0.0,50.5,266.4,23.3,40.4,0.0,7079.6,7039.2,11.2,9.0
2021-01-05 04:00:00,-925.5,-366.1,3452.0,140.3,309.7,3665.2,328.2,15.5,249.3,322.0,21.0,0.0,53.8,267.0,23.3,41.0,0.0,7552.0,7511.1,10.5,8.9
2021-01-05 05:00:00,-61.4,-1077.2,3454.3,136.9,311.2,4039.2,346.5,14.2,271.7,588.8,30.2,41.1,81.0,277.2,23.5,43.2,0.0,8571.9,8528.7,9.5,8.4
2021-01-05 06:00:00,-0.0,-1678.0,3457.4,134.0,311.4,4498.6,391.4,16.6,263.1,1110.0,59.3,79.2,87.7,277.2,24.6,43.6,2.2,9144.5,9098.7,9.2,7.9
2021-01-05 07:00:00,-0.0,-1978.7,3457.8,126.0,311.4,4530.7,408.2,16.5,262.2,1174.5,132.5,417.7,88.5,275.9,25.3,33.2,4.8,9366.1,9328.1,9.6,8.3
2021-01-05 08:00:00,-0.0,-1908.6,3463.9,123.8,310.6,4546.2,408.4,18.3,266.1,1191.3,189.8,425.7,89.1,275.0,24.7,31.9,29.4,9618.6,9557.3,10.1,8.9
2021-01-05 09:00:00,-0.0,-1862.8,3468.0,131.0,310.6,4613.5,405.6,18.7,268.0,1189.6,181.1,451.6,91.3,273.2,25.5,30.3,54.9,9702.9,9617.6,10.2,9.0
2021-01-05 10:00:00,-0.0,-1853.4,3467.7,134.2,309.8,4617.0,404.9,17.7,265.9,1180.1,106.5,532.6,91.0,277.7,25.0,29.8,72.2,9721.2,9619.2,9.7,8.6
2021-01-05 11:00:00,-0.0,-1709.7,3467.7,134.2,309.4,4594.9,403.3,17.3,262.9,1186.2,106.6,487.9,90.2,280.7,25.0,30.9,73.1,9814.1,9710.1,9.7,8.6
2021-01-05 12:00:00,-0.0,-1534.5,3468.7,132.8,309.4,4624.3,406.0,18.8,267.4,1185.1,111.6,386.5,90.1,281.9,24.8,28.9,56.1,9862.0,9777.1,9.5,8.5
2021-01-05 13:00:00,-0.0,-1592.1,3468.2,133.8,308.9,4588.4,389.3,16.8,262.1,1191.9,113.6,246.9,91.4,284.1,24.2,27.7,36.7,9578.8,9514.4,9.6,8.4
2021-01-05 14:00:00,-0.0,-1307.1,3465.4,131.6,309.0,4507.1,397.4,16.9,262.1,1185.7,163.9,70.2,90.8,284.3,24.9,25.6,12.9,9641.2,9602.7,9.7,8.6
2021-01-05 15:00:00,-0.0,-1889.8,3466.8,128.3,308.9,4457.7,405.8,17.2,262.4,1187.5,240.4,464.6,89.8,284.4,24.6,23.8,2.4,9590.4,9564.1,10.4,9.2
2021-01-05 16:00:00,-0.0,-1862.0,3466.4,126.8,310.0,4422.5,409.4,16.6,261.4,1187.7,256.3,411.8,89.6,285.2,25.3,17.3,0.0,9496.1,9478.8,10.6,9.3
2021-01-05 17:00:00,-0.0,-1576.5,3466.3,125.5,308.1,4355.8,406.3,16.4,261.0,1189.2,263.3,83.4,90.3,287.7,24.7,17.9,0.0,9308.1,9290.2,10.9,9.4
2021-01-05 18:00:00,-0.0,-1580.5,3469.1,130.4,308.9,4347.2,400.7,16.0,260.1,1187.7,165.0,56.0,89.7,289.7,24.6,16.2,0.0,9223.2,9206.9,10.0,8.6
2021-01-05 19:00:00,-0.0,-1772.0,3470.3,136.8,307.0,4298.5,381.9,16.3,261.0,1171.1,53.9,0.0,89.4,288.6,24.4,16.4,0.0,8813.6,8797.3,9.2,7.7
2021-01-05 20:00:00,-0.0,-1403.7,3469.7,139.8,307.2,4233.6,350.2,16.2,260.9,578.0,34.6,0.0,80.4,285.3,23.1,15.3,0.0,8407.6,8392.2,9.4,8.1
2021-01-05 21:00:00,-0.0,-1243.9,3470.8,140.1,304.9,3926.6,344.5,18.2,272.5,331.9,32.5,0.0,57.4,274.8,23.2,14.9,0.0,8010.2,7995.3,9.7,8.5
2021-01-05 22:00:00,-137.0,-1401.4,3469.8,138.4,306.0,3827.0,318.9,15.8,249.5,319.3,27.6,0.0,55.5,272.7,23.5,16.3,0.0,7544.9,7528.6,10.2,8.5
2021-01-05 23:00:00,-842.1,-1114.8,3470.0,133.8,306.1,3854.1,323.8,27.6,259.2,321.3,76.3,0.0,50.0,268.5,22.9,13.3,0.0,7242.2,7228.9,11.2,8.9
2021-01-06 00:00:00,-1035.3,-795.7,3471.9,132.1,304.2,3827.0,321.9,28.0,255.6,319.7,69.3,0.0,50.2,268.8,22.7,11.9,0.0,7281.5,7269.6,11.0,8.8
2021-01-06 01:00:00,-1053.8,-892.8,3472.0,132.4,307.1,3864.2,322.2,27.6,254.6,319.8,65.2,0.0,53.4,270.0,23.7,13.5,0.0,7206.7,7193.2,11.1,8.8
2021-01-06 02:00:00,-1045.1,-904.7,3470.6,137.1,308.8,3825.1,325.5,27.3,253.5,319.4,19.7,0.0,53.1,267.5,23.3,12.5,0.0,7108.9,7096.4,10.7,8.4
2021-01-06 03:00:00,-1035.2,-731.9,3468.5,139.4,307.9,3797.8,326.6,27.3,254.1,320.4,18.8,0.0,51.8,266.3,23.4,15.6,0.0,7248.1,7232.6,10.5,8.4
2021-01-06 04:00:00,-443.0,-937.3,3467.7,137.4,308.4,3859.1,332.7,27.6,255.8,329.5,17.6,0.0,54.6,267.6,23.7,13.4,0.0,7731.9,7718.5,9.8,8.3
2021-01-06 05:00:00,-5.0,-790.4,3467.4,132.2,309.5,3849.1,348.3,27.1,254.2,560.3,67.9,105.2,82.6,278.5,23.9,11.8,0.0,8771.1,8759.3,9.3,8.6
2021-01-06 06:00:00,-0.0,-1301.1,3469.7,128.9,310.6,4328.1,360.5,26.5,252.0,1128.9,98.9,77.0,87.3,280.7,24.8,10.3,2.0,9365.0,9352.7,9.0,8.0
2021-01-06 07:00:00,-0.0,-1184.6,3471.7,128.9,311.4,4413.9,384.3,26.5,258.1,1190.9,98.1,29.3,84.7,279.0,25.2,13.1,2.8,9588.9,9573.1,8.8,7.9
2021-01-06 08:00:00,-0.0,-1112.5,3471.7,126.9,309.8,4506.3,410.2,28.6,266.2,1188.2,114.1,0.0,87.0,278.9,25.4,13.4,12.5,9825.7,9799.8,8.8,8.0
2021-01-06 09:00:00,-0.0,-1001.1,3475.9,126.9,311.6,4503.7,410.4,28.4,264.3,1189.4,136.8,0.0,86.1,278.1,25.4,13.6,29.1,9940.9,9898.2,9.1,8.4
