datetime,B03,B06,B12,B15,B17,B20,Biomass,Fossil Brown coal,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river,Nuclear,Solar,Wind Onshore
2019-01-05 07:00:00+00:00,181.48,,25.39,275.73,16.41,120.09,219.97,3969.41,280.24,379.57,73.86999999999999,62.32,3345.0,4.88,150.67
2019-01-05 08:00:00+00:00,210.38,,55.67,276.61,16.43,118.74,219.42,4184.35,285.12,414.1,255.82,60.7,3346.79,23.55,154.41
2019-01-05 09:00:00+00:00,227.19,,75.1,278.47,16.44,120.91,222.44,4275.66,290.17,421.82,165.71,61.49,3349.98,65.17,171.15
2019-01-05 10:00:00+00:00,227.71,4.04,99.61,279.97,16.45,123.43,223.33,4335.99,288.96,431.86,243.07,58.18,3350.34,106.79,179.36
2019-01-05 11:00:00+00:00,226.81,4.03,64.42,279.77,16.44,123.75,223.02,4237.79,287.48,430.45,117.35,58.52,3349.25,172.55,180.53
2019-01-05 12:00:00+00:00,211.16,,56.03,276.97,18.1,116.46,223.92,4170.79,276.68,423.48,145.0,57.6,3372.13,164.89,190.68
2019-01-05 13:00:00+00:00,202.91,,58.82,275.92,18.09,112.59,224.78,4192.45,272.28,426.73,59.94,57.56,3418.63,97.77,197.66
2019-01-05 14:00:00+00:00,214.16,,57.92,277.59,18.1,116.48,224.76,4214.87,277.69,417.12,49.73,58.61,3467.47,35.01,197.78
2019-01-05 15:00:00+00:00,226.12,4.04,126.17,279.65,18.12,124.03,226.41,4309.28,282.43,417.95,0.86,58.01,3466.74,3.89,186.45
2019-01-05 16:00:00+00:00,223.29,,156.69,281.48,,125.56,225.43,4276.55,292.5,413.25,121.94,58.89,3465.27,0.0,179.13
2019-01-05 17:00:00+00:00,221.54,4.03,171.15,281.18,,125.64,226.54,4264.85,291.61,412.97,535.69,58.83,3465.63,,164.21
2019-01-05 18:00:00+00:00,224.25,4.04,72.8,280.64,18.13,124.11,225.45,4395.87,292.31,418.5,196.65,59.45,3463.39,,152.63
2019-01-05 19:00:00+00:00,222.01,4.03,79.08,281.07,18.12,120.38,225.7,4340.71,286.34,414.06,2.95,59.39,3464.18,,131.0
2019-01-05 20:00:00+00:00,198.51,,69.1,281.28,,116.79,223.62,4356.47,275.38,411.39,0.0,56.4,3462.9,,135.14
2019-01-05 21:00:00+00:00,207.46,,31.73,273.62,18.08,95.37,226.52,4391.47,253.31,409.7,35.13,57.02,3461.52,,151.77
2019-01-05 22:00:00+00:00,197.59,,26.77,271.47,,94.07,226.4,4448.53,246.39,404.18,105.36,57.14,3458.59,,147.11
2019-01-05 23:00:00+00:00,190.78,,26.99,271.14,18.09,93.51,225.98,4526.46,250.04,403.06,151.54,,3462.68,,159.64
2019-01-06 00:00:00+00:00,190.54,,20.16,271.63,18.1,93.54,227.13,4650.66,251.42,376.89,270.89,57.33,3462.69,,158.77
2019-01-06 01:00:00+00:00,191.91,,19.86,270.19,18.11,93.67,226.86,4819.08,249.64,357.96,207.25,57.34,3462.06,,153.62
2019-01-06 02:00:00+00:00,193.24,,19.87,269.16,,93.61,227.12,4871.26,248.74,361.17,105.39,,3462.98,,172.35
2019-01-06 03:00:00+00:00,191.54,,19.95,267.4,18.09,93.96,226.53,4663.75,251.44,356.38,104.5,,3464.84,,163.95
2019-01-06 04:00:00+00:00,189.88,,19.86,267.19,16.41,95.32,224.42,4580.34,255.6,354.69,33.47,,3470.32,,141.21
2019-01-06 05:00:00+00:00,192.39,,24.0,273.46,16.44,112.77,222.9,4573.11,278.86,364.44,35.0,58.25,3469.75,,159.25
2019-01-06 06:00:00+00:00,188.34,,28.12,273.2,,113.54,225.5,4571.18,281.96,388.07,264.11,67.4,3413.62,2.93,161.22
2019-01-06 07:00:00+00:00,195.61,,28.15,272.58,16.43,111.38,225.85,4504.01,274.81,406.32,199.98,62.25,3352.67,14.36,156.6
2019-01-06 08:00:00+00:00,225.86,4.04,27.5,273.49,16.45,112.94,224.79,4638.61,381.53,417.62,237.71,61.24,3354.46,82.64,145.64
2019-01-06 09:00:00+00:00,225.27,,104.75,277.66,16.48,116.38,224.49,4660.41,636.73,417.06,631.58,61.23,3355.18,176.18,137.12
2019-01-06 10:00:00+00:00,224.54,4.05,124.7,279.25,16.52,118.8,224.36,4828.61,1002.43,422.54,351.29,58.01,3352.91,224.26,144.88
2019-01-06 11:00:00+00:00,226.56,,25.67,278.29,16.53,119.12,224.29,5068.09,1024.6,424.91,38.26,59.23,3352.82,178.31,143.97
2019-01-06 12:00:00+00:00,225.53,,23.83,276.19,18.2,115.95,223.29,4954.95,978.05,420.41,0.84,58.25,3433.55,141.96,122.27
2019-01-06 13:00:00+00:00,225.74,,,275.26,,116.38,221.84,4921.06,988.9,424.7,0.0,,3479.08,66.08,87.43
2019-01-06 14:00:00+00:00,224.81,,23.79,276.17,,120.26,221.65,5020.6,933.36,424.2,,59.28,3474.74,15.23,70.25
2019-01-06 15:00:00+00:00,228.55,,137.87,275.59,18.21,121.56,231.61,5077.73,1030.4,427.52,,57.95,3474.6,3.53,64.4
2019-01-06 16:00:00+00:00,224.06,,318.05,277.17,,120.89,241.98,5052.85,1023.02,426.09,402.29,58.51,3476.57,0.05,54.79
2019-01-06 17:00:00+00:00,226.25,,296.67,277.39,,121.66,242.29,5118.86,1050.93,431.72,430.42,58.54,3478.07,0.0,52.54
2019-01-06 18:00:00+00:00,223.98,,208.29,278.3,,122.35,245.47,5113.94,1047.72,428.52,435.82,58.72,3479.3,,53.04
2019-01-06 19:00:00+00:00,228.42,,132.88,279.06,18.22,122.25,243.93,5125.19,1047.96,432.39,377.55,59.0,3479.58,,52.93
2019-01-06 20:00:00+00:00,222.87,,95.51,279.71,18.21,117.08,246.76,5044.5,1030.29,425.95,24.16,56.15,3479.47,,46.24
2019-01-06 21:00:00+00:00,221.51,4.04,41.28,272.57,18.16,97.97,247.13,4901.03,809.21,410.36,9.76,56.82,3477.89,,40.9
2019-01-06 22:00:00+00:00,203.52,4.03,33.28,270.14,18.11,93.87,245.29,4877.8,257.31,423.15,81.5,56.98,3479.12,,35.69
2019-01-06 23:00:00+00:00,204.97,,23.78,270.7,18.1,94.13,244.74,4806.37,253.33,397.4,695.49,57.22,3479.19,,22.48
2019-01-07 00:00:00+00:00,203.36,,19.43,271.17,,94.09,247.47,4784.55,253.17,391.28,1048.02,57.35,3476.96,,22.17
2019-01-07 01:00:00+00:00,202.59,,19.85,270.02,,93.69,255.16,4813.58,255.58,374.62,1044.3,57.34,3474.26,,22.36
2019-01-07 02:00:00+00:00,187.8,,19.92,267.69,,93.49,255.62,4786.3,257.38,371.28,1001.71,,3474.11,,29.5
2019-01-07 03:00:00+00:00,201.77,,19.86,266.36,,94.1,248.85,4778.82,262.99,374.81,1050.11,,3475.0,,46.14
2019-01-07 04:00:00+00:00,200.58,,,266.45,16.45,95.07,247.88,4821.32,497.17,388.19,1039.81,,3473.47,,45.81
2019-01-07 05:00:00+00:00,240.69,4.05,50.22,274.63,16.52,119.71,250.38,5067.35,1039.18,432.09,38.1,57.69,3476.81,,46.28
2019-01-07 06:00:00+00:00,230.19,,176.47,276.38,16.53,124.37,255.07,5186.46,1021.43,437.35,391.4,66.01,3479.96,2.65,43.35
2019-01-07 07:00:00+00:00,230.36,,316.78,274.1,,126.94,256.47,5199.39,1072.8,454.14,447.9,60.57,3482.06,18.16,39.41
2019-01-07 08:00:00+00:00,231.18,5.75,361.44,270.48,,125.5,257.73,5176.44,1034.03,456.49,467.54,59.49,3479.55,78.13,43.85
2019-01-07 09:00:00+00:00,264.34,24.84,194.78,271.88,,124.89,250.98,4786.59,1066.81,457.87,744.95,60.81,3480.6,144.23,49.1
2019-01-07 10:00:00+00:00,268.36,28.22,223.69,272.57,,124.43,260.49,4847.36,1081.27,466.01,585.62,57.65,3482.22,200.7,54.46
2019-01-07 11:00:00+00:00,249.54,37.13,213.19,274.98,16.54,124.38,258.39,4799.56,1070.27,456.06,720.11,57.68,3480.91,217.6,61.39
2019-01-07 12:00:00+00:00,235.72,9.82,211.01,276.23,18.2,123.53,252.72,4779.67,1062.56,452.65,771.09,56.66,3481.0,189.95,53.78
2019-01-07 13:00:00+00:00,227.66,4.05,208.8,277.86,18.19,123.61,257.82,4698.11,1011.3,450.46,493.61,,3478.32,110.01,54.38
2019-01-07 14:00:00+00:00,223.3,,167.43,276.85,,124.65,258.88,4662.57,1005.35,448.63,281.52,57.82,3478.75,24.93,49.26
2019-01-07 15:00:00+00:00,223.4,,247.81,274.61,18.18,121.87,258.08,4582.62,1000.93,448.95,0.0,57.6,3478.07,3.57,50.92
2019-01-07 16:00:00+00:00,229.43,,234.5,276.85,18.19,122.29,258.58,4767.03,1014.82,457.48,62.9,58.66,3478.22,0.11,56.98
2019-01-07 17:00:00+00:00,230.89,,203.1,279.81,18.2,123.98,257.57,4827.34,1013.29,437.9,0.0,58.73,3478.15,0.0,63.11
2019-01-07 18:00:00+00:00,238.94,,160.43,280.82,18.21,124.04,,5133.77,1018.64,443.17,,58.88,3478.23,,77.29
2019-01-07 19:00:00+00:00,214.73,,103.61,281.29,18.2,122.68,250.46,5079.82,926.34,410.75,,59.18,3480.98,,85.14
2019-01-07 20:00:00+00:00,223.57,,38.61,280.34,18.19,117.06,247.8,4988.55,784.42,411.98,,56.87,3480.57,,95.07
2019-01-07 21:00:00+00:00,236.92,4.03,27.41,271.3,18.12,94.77,247.52,5026.07,260.49,433.42,,57.12,3480.17,,119.78
2019-01-07 22:00:00+00:00,198.38,,27.25,269.53,18.09,91.83,244.8,4728.99,250.34,388.24,57.87,57.13,3480.86,,131.57
2019-01-07 23:00:00+00:00,216.08,,26.87,270.2,18.08,91.7,244.97,4505.28,254.92,361.27,976.46,57.14,3481.51,,142.92
2019-01-08 00:00:00+00:00,217.17,,19.74,270.97,18.1,92.69,245.3,4774.79,258.15,363.4,1124.2,57.34,3481.54,,145.21
2019-01-08 01:00:00+00:00,217.4,,19.48,269.85,,92.58,247.21,4779.82,258.16,360.19,1117.37,57.35,3484.23,,149.73
2019-01-08 02:00:00+00:00,211.35,,19.23,266.58,18.08,92.16,246.42,4586.98,262.39,364.09,1110.0,57.36,3482.4,,167.69
2019-01-08 03:00:00+00:00,222.71,,18.39,259.67,,93.55,246.24,4571.61,265.55,370.7,1100.77,57.39,3479.39,,163.08
2019-01-08 04:00:00+00:00,238.31,,18.38,258.27,16.44,95.39,253.81,5013.53,296.25,369.71,774.67,,3478.27,,164.22
2019-01-08 05:00:00+00:00,248.88,4.05,23.3,268.32,16.5,120.59,255.89,5160.68,682.08,404.88,105.64,59.3,3475.79,,169.03
2019-01-08 06:00:00+00:00,251.32,,71.73,268.01,16.53,124.3,251.32,5265.01,1098.75,441.43,0.04,63.59,3473.82,2.87,179.53
2019-01-08 07:00:00+00:00,267.78,,88.35,269.98,,125.82,250.65,5348.39,1031.79,435.5,71.55,60.33,3474.35,6.94,173.68
2019-01-08 08:00:00+00:00,260.53,7.71,78.75,266.86,,123.57,257.44,5385.4,1027.64,432.33,101.6,60.42,3475.57,78.94,173.57
2019-01-08 09:00:00+00:00,254.53,4.05,96.94,262.37,,120.39,257.69,5372.27,1017.38,433.18,76.67,61.29,3473.59,136.36,179.45
2019-01-08 10:00:00+00:00,264.87,,139.93,268.16,,123.72,258.33,5315.39,1002.23,429.01,403.78,57.94,3468.84,197.71,190.02
2019-01-08 11:00:00+00:00,269.21,,37.11,267.29,,119.88,258.51,5366.05,1006.27,433.42,79.15,58.96,3470.08,220.62,194.29
2019-01-08 12:00:00+00:00,260.3,,26.27,270.65,18.22,123.43,256.81,5394.68,1006.61,433.9,125.61,58.18,3467.8,137.89,198.95
2019-01-08 13:00:00+00:00,252.48,,25.24,275.82,,123.04,258.31,5288.39,996.72,427.35,116.78,58.21,3467.89,92.5,201.29
2019-01-08 14:00:00+00:00,245.22,,67.65,275.27,18.21,119.43,258.0,5299.42,993.89,411.3,168.11,58.48,3470.01,23.89,208.09
2019-01-08 15:00:00+00:00,235.68,4.06,72.1,277.11,18.22,122.19,256.28,5404.67,1009.16,425.72,338.21,58.43,3469.88,3.51,213.98
2019-01-08 16:00:00+00:00,251.97,,93.02,276.97,18.23,127.08,256.22,5395.64,1012.18,423.33,237.22,59.26,3472.57,0.16,213.58
2019-01-08 17:00:00+00:00,244.99,,86.21,277.88,,127.25,256.36,5366.62,1016.14,425.27,72.02,59.32,3471.6,0.0,217.05
2019-01-08 18:00:00+00:00,246.79,4.05,33.56,275.52,18.21,124.11,256.08,5225.0,837.32,425.62,320.32,60.07,3469.01,,208.29
