datetime,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Hydro water reservoir,Hydro pumped storage,Others,Other renewables,Waste,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation
2024-01-01 09:00:00,-0.0,-1389.2,3870.2,80.2,253.2,1491.0,0.0,0.0,16.0,259.5,533.6,0.0,78.8,287.3,22.3,121.6,350.8,5946.3,5473.9,27.5,22.2
2024-01-01 10:00:00,-0.0,-1178.8,3864.0,83.7,253.2,1487.2,0.0,0.0,16.0,258.1,443.8,0.0,76.9,288.0,22.8,139.1,609.2,6231.7,5483.3,29.3,24.2
2024-01-01 11:00:00,-0.0,-1343.8,3881.0,83.8,259.9,1426.9,0.0,0.0,16.0,256.5,415.2,24.3,76.3,286.6,22.6,147.6,577.9,6239.6,5514.1,28.6,23.9
2024-01-01 12:00:00,-0.0,-1182.6,3885.9,87.2,252.3,1446.6,0.0,0.0,16.0,248.5,399.4,38.8,73.0,285.4,22.8,160.7,406.9,6212.2,5644.6,25.8,22.0
2024-01-01 13:00:00,-229.5,-803.0,3894.5,86.8,251.1,1429.2,0.0,0.0,16.0,249.7,516.9,0.4,73.8,285.9,22.8,164.7,254.3,6182.9,5763.8,25.4,21.7
2024-01-01 14:00:00,-0.0,-930.3,3898.9,85.8,252.2,1426.1,0.0,0.0,16.0,249.6,459.9,263.7,73.9,286.4,22.8,150.8,68.6,6102.4,5883.0,21.6,18.8
2024-01-01 15:00:00,-0.0,-1152.2,3900.5,86.8,259.8,1433.4,0.0,0.0,16.0,257.0,518.5,596.3,75.2,286.6,22.8,133.8,14.3,6268.9,6120.8,20.9,18.7
2024-01-01 16:00:00,-0.0,-1198.3,3903.8,86.7,258.1,1470.1,0.0,0.0,16.0,260.4,567.2,626.3,80.0,288.1,22.8,138.1,0.0,6377.8,6239.6,21.2,19.0
2024-01-01 17:00:00,-0.0,-1237.0,3908.8,86.6,259.0,1471.0,0.0,0.0,16.0,261.2,570.3,630.7,79.0,285.7,22.8,124.0,0.0,6361.8,6237.9,21.0,18.9
2024-01-01 18:00:00,-0.0,-1288.9,3905.1,88.9,249.6,1476.4,0.0,0.0,16.0,259.6,531.3,568.0,77.6,285.0,22.5,142.2,0.0,6342.8,6200.6,20.6,18.5
2024-01-01 19:00:00,-0.0,-1404.7,3908.3,89.0,249.4,1544.5,0.0,0.0,16.0,256.4,507.6,493.9,76.9,284.4,22.2,147.2,0.0,6235.6,6088.5,20.7,18.1
2024-01-01 20:00:00,-0.0,-1677.6,3915.4,89.1,249.8,1516.4,0.0,0.0,16.0,246.4,455.6,565.1,71.8,279.4,22.8,149.8,0.0,5897.5,5747.7,20.9,17.6
2024-01-01 21:00:00,-0.0,-1370.0,3915.6,89.2,248.8,1461.8,0.0,0.0,16.0,237.7,439.2,300.8,56.1,272.0,22.6,139.4,0.0,5773.5,5634.1,20.8,17.4
2024-01-01 22:00:00,-0.0,-1434.7,3916.3,89.2,249.8,1471.9,0.0,0.0,16.1,239.1,433.4,2.4,56.6,273.5,22.6,131.0,0.0,5441.9,5310.9,21.8,17.2
2024-01-01 23:00:00,-504.4,-879.3,3922.1,69.7,244.4,1348.8,0.0,0.0,16.0,235.0,415.0,0.0,55.8,273.4,22.7,111.6,0.0,5288.4,5176.8,21.3,16.8
2024-01-02 00:00:00,-1105.5,-30.8,3923.3,70.5,249.0,1313.9,0.0,0.0,16.1,239.2,262.5,0.0,55.9,273.7,22.7,104.3,0.0,5289.4,5185.1,18.4,14.9
2024-01-02 01:00:00,-851.6,-641.7,3921.0,71.0,248.2,1355.9,0.0,0.0,16.0,256.1,357.2,0.0,55.7,273.1,22.6,76.5,0.0,5104.7,5028.3,20.3,15.6
2024-01-02 02:00:00,-1090.7,-383.9,3921.9,67.8,248.1,1283.8,0.0,0.0,16.0,241.9,363.3,0.0,55.2,273.1,22.7,65.3,0.0,5039.0,4973.7,20.4,15.7
2024-01-02 03:00:00,-1079.0,-299.4,3922.6,67.6,248.3,1309.9,0.0,0.0,16.1,256.9,400.0,0.0,56.2,272.8,22.7,71.9,0.0,5254.7,5182.8,20.4,16.1
2024-01-02 04:00:00,-428.8,-572.1,3919.2,69.5,247.0,1370.7,0.0,0.0,16.4,268.7,494.1,0.0,59.5,274.9,22.8,85.3,0.0,5842.8,5757.5,20.2,17.3
2024-01-02 05:00:00,-0.0,-77.3,3916.7,67.3,249.7,1380.2,0.0,0.0,24.0,276.4,504.1,0.0,76.5,284.5,22.9,94.2,0.0,6806.4,6712.3,17.8,17.6
2024-01-02 06:00:00,-0.0,576.4,3919.5,66.2,250.1,1401.3,0.0,0.0,24.0,306.1,505.3,0.0,87.0,289.3,22.9,109.3,13.6,7445.5,7322.6,16.7,17.8
2024-01-02 07:00:00,-0.0,734.0,3918.7,66.2,252.0,1432.2,0.0,0.0,24.0,309.5,522.5,0.0,92.1,290.1,22.7,124.8,29.7,7800.1,7645.6,16.6,18.3
2024-01-02 08:00:00,-0.0,837.6,3917.4,69.5,250.0,1505.2,0.0,0.0,24.1,308.4,512.0,0.0,92.1,288.7,23.1,145.2,69.7,8132.1,7917.3,16.6,18.7
2024-01-02 09:00:00,-0.0,1053.0,3919.5,69.5,249.6,1540.0,0.0,0.0,23.8,308.9,520.5,0.0,93.0,289.6,22.8,151.7,102.9,8351.9,8097.3,16.7,19.1
2024-01-02 10:00:00,-0.0,1131.7,3918.6,71.7,255.8,1549.9,0.0,0.0,12.1,306.8,492.8,85.8,90.2,290.0,22.9,171.3,117.8,8537.3,8248.2,16.5,19.3
2024-01-02 11:00:00,-0.0,1210.5,3920.2,73.0,244.7,1512.3,0.0,0.0,12.1,303.1,405.8,285.0,84.5,290.9,23.4,195.7,111.9,8596.1,8288.6,15.5,18.6
2024-01-02 12:00:00,-0.0,1040.3,3919.4,72.9,246.1,1491.1,0.0,0.0,12.1,302.1,442.6,493.8,82.9,293.2,23.0,208.8,86.7,8654.7,8359.3,15.7,19.0
2024-01-02 13:00:00,-0.0,629.8,3918.2,73.8,258.2,1552.0,0.0,0.0,12.0,305.1,499.8,558.3,86.8,295.5,22.9,205.4,49.8,8470.2,8215.0,16.5,19.1
2024-01-02 14:00:00,-0.0,787.2,3916.7,74.9,254.9,1498.8,0.0,0.0,12.0,304.4,502.5,504.1,88.5,296.1,23.0,212.8,19.7,8396.4,8163.9,16.3,19.1
2024-01-02 15:00:00,-0.0,752.1,3916.7,73.7,255.1,1532.3,0.0,0.0,12.0,306.0,537.4,482.8,90.4,297.0,22.9,198.6,13.6,8381.8,8169.6,16.5,19.1
2024-01-02 16:00:00,-0.0,748.1,3919.9,71.6,256.4,1516.6,0.0,0.0,12.0,310.0,507.2,456.6,95.2,298.2,22.9,190.5,0.0,8285.0,8094.5,16.1,18.5
2024-01-02 17:00:00,-0.0,569.3,3921.9,70.6,256.2,1469.3,0.0,0.0,12.0,310.4,506.2,443.1,94.3,297.5,23.0,179.2,0.0,8110.3,7931.1,16.3,18.5
2024-01-02 18:00:00,-0.0,507.5,3920.8,73.8,255.3,1411.7,0.0,0.0,12.1,309.1,505.4,434.6,93.8,297.5,23.1,177.3,0.0,7992.4,7815.1,16.5,18.7
2024-01-02 19:00:00,-0.0,544.7,3918.6,74.9,255.1,1400.3,0.0,0.0,12.0,307.8,506.9,177.2,93.5,296.0,22.8,191.5,0.0,7707.1,7515.6,17.3,18.9
2024-01-02 20:00:00,-0.0,286.5,3917.8,74.9,253.7,1378.7,0.0,0.0,12.1,296.9,511.2,50.9,78.5,288.7,22.9,203.3,0.0,7234.3,7031.0,18.6,19.1
2024-01-02 21:00:00,-13.1,118.4,3916.2,73.8,251.2,1340.5,0.0,0.0,12.1,275.1,511.0,0.0,60.3,276.8,22.8,213.5,0.0,6873.1,6659.6,19.5,19.2
2024-01-02 22:00:00,-70.4,-333.4,3912.9,73.9,251.7,1331.4,0.0,0.0,12.0,266.5,464.6,0.0,56.5,276.7,23.0,235.6,0.0,6386.2,6150.6,20.6,19.0
2024-01-02 23:00:00,-476.6,-256.2,3910.9,107.7,251.3,1308.3,0.0,0.0,12.1,267.2,422.4,0.0,57.4,278.7,23.2,247.6,0.0,6134.1,5886.5,21.5,19.2
2024-01-03 00:00:00,-972.6,340.1,3908.9,108.8,254.1,1301.3,0.0,0.0,12.0,266.9,415.8,0.0,57.0,278.7,23.2,248.1,0.0,6163.3,5915.1,21.4,19.2
2024-01-03 01:00:00,-992.5,227.7,3901.8,110.3,259.6,1310.0,0.0,0.0,12.0,266.9,330.4,0.0,57.2,277.5,23.1,247.3,0.0,5995.9,5748.6,20.6,18.2
2024-01-03 02:00:00,-985.2,193.7,3902.8,110.4,253.9,1309.8,0.0,0.0,12.0,266.9,320.1,0.0,55.8,275.6,23.1,253.1,0.0,5956.7,5703.6,20.6,18.1
2024-01-03 03:00:00,-924.1,286.7,3901.0,110.4,254.3,1350.0,0.0,0.0,12.1,269.5,321.1,0.0,57.8,275.7,23.2,254.2,0.0,6079.4,5825.2,20.2,18.0
2024-01-03 04:00:00,-386.6,200.2,3897.8,109.8,256.9,1351.3,0.0,0.0,12.1,274.0,439.4,0.0,61.5,279.3,23.2,249.5,0.0,6655.6,6406.1,20.2,19.4
2024-01-03 05:00:00,-9.0,716.2,3898.0,109.5,260.7,1383.7,0.0,0.0,12.1,288.8,509.2,0.0,79.5,287.1,23.2,243.7,0.0,7665.4,7421.7,18.5,20.0
2024-01-03 06:00:00,-0.0,1089.1,3898.9,109.5,262.8,1403.0,0.0,0.0,12.1,309.5,521.0,0.0,90.0,289.8,23.2,244.3,13.6,8205.3,7947.4,17.7,20.2
2024-01-03 07:00:00,-0.0,717.4,3897.8,108.2,268.6,1472.6,0.0,0.0,12.1,308.2,574.2,321.1,92.6,287.1,23.5,251.3,80.1,8318.7,7987.3,19.0,21.4
2024-01-03 08:00:00,-0.0,927.2,3904.1,110.6,266.5,1441.3,0.0,0.0,12.1,304.2,499.6,207.2,87.7,286.9,23.1,242.8,292.7,8469.2,7933.7,20.2,22.9
2024-01-03 09:00:00,-0.0,1066.1,3912.3,114.0,259.2,1385.9,0.0,0.0,12.1,301.1,462.1,0.0,81.8,286.5,23.1,239.1,350.8,8501.8,7911.9,20.3,23.2
2024-01-03 10:00:00,-0.0,995.6,3909.1,113.8,259.2,1413.7,0.0,0.0,12.1,300.3,511.6,0.0,81.5,287.3,23.1,228.9,435.4,8515.7,7851.3,21.7,24.4
2024-01-03 11:00:00,-0.0,1146.0,3907.2,114.9,261.2,1378.4,0.0,0.0,12.1,299.3,509.9,0.0,81.5,289.1,23.1,226.6,462.3,8589.0,7900.1,21.8,24.8
2024-01-03 12:00:00,-0.0,1324.5,3910.8,114.9,265.9,1352.5,0.0,0.0,12.0,299.7,519.5,0.0,81.0,289.8,23.2,238.5,392.6,8686.2,8055.2,21.1,24.4
2024-01-03 13:00:00,-0.0,1063.2,3908.9,115.9,262.5,1414.6,0.0,0.0,12.0,300.4,522.8,43.2,85.0,292.3,23.2,233.4,239.6,8391.6,7918.5,20.0,22.6
2024-01-03 14:00:00,-0.0,704.8,3906.9,114.9,263.1,1472.2,0.0,0.0,12.0,305.4,515.4,441.3,91.0,295.7,23.2,233.9,67.5,8316.4,8014.9,18.1,20.6
2024-01-03 15:00:00,-0.0,702.4,3907.4,115.9,267.3,1497.0,0.0,0.0,12.0,305.3,524.1,472.6,90.0,296.0,23.1,240.6,4.7,8413.5,8168.2,17.4,20.0
2024-01-03 16:00:00,-0.0,576.1,3912.9,115.9,271.4,1541.7,0.0,0.0,12.0,306.9,545.3,495.5,92.0,298.1,23.3,227.4,0.0,8426.3,8198.9,17.4,20.0
2024-01-03 17:00:00,-0.0,502.4,3914.9,115.9,262.8,1558.6,0.0,0.0,12.1,308.6,532.9,403.5,91.1,295.4,23.2,242.8,0.0,8276.0,8033.3,17.7,19.9
2024-01-03 18:00:00,-0.0,394.3,3916.5,115.7,271.9,1560.6,0.0,0.0,12.1,307.4,624.3,404.9,90.9,295.4,22.9,230.7,0.0,8174.9,7944.2,19.0,20.8
2024-01-03 19:00:00,-0.0,248.2,3920.9,115.8,271.4,1533.2,0.0,0.0,12.1,304.1,564.1,358.9,87.5,294.6,23.0,209.4,0.0,7913.5,7704.1,18.5,20.0
2024-01-03 20:00:00,-0.0,5.2,3922.6,115.9,270.5,1546.4,0.0,0.0,12.1,302.9,546.3,157.1,84.3,291.9,23.1,199.2,0.0,7431.9,7232.8,19.3,19.6
2024-01-03 21:00:00,-0.0,-106.1,3920.2,114.8,267.4,1463.3,0.0,0.0,12.0,276.6,538.7,26.4,60.3,280.8,23.0,201.0,0.0,7020.2,6819.2,20.1,19.8
2024-01-03 22:00:00,-0.0,-351.0,3923.6,115.9,260.0,1383.2,0.0,0.0,12.0,267.3,520.1,0.0,57.3,279.7,23.2,223.0,0.0,6573.5,6350.5,21.5,20.0
2024-01-03 23:00:00,-384.2,-448.3,3929.4,115.6,260.3,1368.3,0.0,0.0,12.1,259.9,665.3,0.0,56.9,279.8,23.0,228.4,0.0,6300.3,6071.9,24.8,21.7
2024-01-04 00:00:00,-703.1,-60.9,3927.0,115.6,259.3,1350.4,0.0,0.0,12.0,259.5,640.9,0.0,57.3,279.2,23.1,226.2,0.0,6321.6,6095.4,24.2,21.4
2024-01-04 01:00:00,-988.9,73.9,3925.6,115.7,259.4,1348.1,0.0,0.0,12.1,258.8,598.7,0.0,56.5,277.8,23.1,227.4,0.0,6155.4,5928.1,24.2,21.0
2024-01-04 02:00:00,-979.7,-14.1,3929.0,115.8,259.6,1364.6,0.0,0.0,12.0,258.4,584.4,0.0,55.9,277.4,22.9,236.6,0.0,6121.5,5884.9,24.3,20.9
2024-01-04 03:00:00,-915.1,172.3,3925.3,115.7,263.3,1360.8,0.0,0.0,12.0,261.8,599.2,0.0,58.6,279.3,23.0,250.2,0.0,6311.8,6061.6,24.1,21.2
2024-01-04 04:00:00,-142.1,-227.8,3923.6,114.6,261.7,1535.7,0.0,0.0,12.1,264.8,611.7,0.0,60.7,280.4,23.0,256.1,0.0,6861.4,6605.3,22.4,20.9
2024-01-04 05:00:00,-0.0,282.2,3927.1,114.6,261.9,1726.0,0.0,0.0,12.1,281.0,600.6,0.0,82.4,289.9,23.1,243.4,0.0,7869.4,7626.0,19.3,20.1
2024-01-04 06:00:00,-0.0,500.3,3926.3,114.6,262.8,1859.0,0.0,0.0,12.1,303.9,616.4,143.9,86.5,289.2,23.0,232.6,3.8,8428.0,8191.6,18.2,19.8
2024-01-04 07:00:00,-0.0,457.5,3921.2,114.5,262.4,1983.5,0.0,0.0,12.0,302.1,673.3,155.2,82.5,285.8,23.1,239.4,29.3,8531.1,8262.3,18.9,20.4
2024-01-04 08:00:00,-0.0,388.5,3923.6,116.7,273.3,2094.8,12.0,0.0,12.1,305.0,632.6,169.7,84.2,282.7,23.4,243.1,163.6,8695.8,8289.1,19.8,21.1
2024-01-04 09:00:00,-0.0,437.7,3924.6,116.8,274.1,2074.1,62.3,0.0,12.0,304.1,598.0,68.4,82.2,283.2,23.5,247.5,322.6,8751.4,8181.2,21.2,22.3
2024-01-04 10:00:00,-0.0,216.3,3920.8,118.9,274.7,2149.0,99.1,0.0,12.1,303.2,617.1,104.3,81.8,286.5,23.5,255.2,440.0,8836.4,8141.2,22.7,23.4
2024-01-04 11:00:00,-0.0,432.4,3919.4,119.2,267.1,2091.1,72.5,0.0,12.1,354.1,529.0,0.0,82.1,290.7,23.4,249.4,443.8,8794.3,8101.0,21.7,22.6
2024-01-04 12:00:00,-0.0,186.0,3922.6,118.0,276.4,2249.4,119.1,0.0,12.1,466.6,547.7,0.0,83.4,290.6,23.1,242.5,362.1,8814.1,8209.6,21.0,21.2
2024-01-04 13:00:00,-0.0,-616.9,3922.7,120.0,273.7,2307.2,122.9,0.0,12.0,971.5,597.1,0.0,84.5,293.4,23.6,241.1,222.3,8606.8,8143.5,20.4,19.1
2024-01-04 14:00:00,-0.0,-938.6,3920.4,119.0,273.2,2360.8,130.2,0.0,12.1,1130.2,598.6,244.1,87.8,295.1,23.3,245.6,64.5,8545.4,8235.3,18.8,17.4
2024-01-04 15:00:00,-0.0,-1120.1,3923.8,121.1,273.9,2437.9,130.3,0.0,12.1,1137.9,590.1,399.3,91.5,296.4,23.5,245.2,4.7,8617.2,8367.3,17.9,16.6
2024-01-04 16:00:00,-0.0,-1263.3,3926.2,120.0,273.1,2508.4,130.4,0.0,12.0,1139.7,602.0,435.2,91.9,293.8,23.2,232.7,0.0,8599.2,8366.5,17.8,16.4
2024-01-04 17:00:00,-0.0,-1487.3,3923.7,120.0,266.6,2576.4,130.8,0.0,12.1,1141.2,602.2,437.7,91.7,294.5,23.3,210.0,0.0,8489.4,8279.4,17.7,16.0
2024-01-04 18:00:00,-0.0,-1575.9,3923.5,121.1,274.4,2617.0,131.7,0.0,12.0,1138.9,606.0,404.8,90.8,295.2,23.0,178.5,0.0,8366.3,8187.8,17.8,15.8
2024-01-04 19:00:00,-0.0,-1886.9,3925.3,121.1,271.5,2579.4,131.4,0.0,12.0,1140.4,591.7,458.7,88.5,295.6,22.9,139.6,0.0,8067.0,7927.4,17.7,15.4
2024-01-04 20:00:00,-0.0,-2172.5,3927.4,120.0,271.4,2487.3,130.1,0.0,12.1,1139.6,590.9,471.3,87.2,294.6,22.7,123.0,0.0,7623.0,7500.0,18.5,15.3
2024-01-04 21:00:00,-0.0,-1824.8,3926.6,121.1,262.2,2445.0,114.8,0.0,12.0,1051.0,588.9,33.9,63.1,283.6,23.1,119.8,0.0,7236.0,7116.2,19.2,15.4
2024-01-04 22:00:00,-0.0,-1576.9,3931.2,121.1,262.6,2387.3,50.3,0.0,12.0,541.2,600.4,0.0,62.7,284.9,22.9,96.8,0.0,6795.2,6698.5,20.3,16.4
2024-01-04 23:00:00,-0.0,-1532.4,3938.0,115.8,262.7,2351.8,53.1,0.0,12.0,266.2,574.3,0.0,62.3,285.7,23.0,74.8,0.0,6500.5,6425.6,20.4,16.5
2024-01-05 00:00:00,-0.0,-1425.9,3939.0,115.8,262.6,2334.9,52.4,0.0,12.1,264.6,573.5,0.0,60.4,284.3,22.8,60.6,0.0,6535.4,6474.8,20.0,16.4
2024-01-05 01:00:00,-472.9,-1102.1,3941.7,114.7,262.6,2372.4,47.1,0.0,12.1,263.6,573.6,0.0,59.8,284.0,22.9,47.6,0.0,6393.3,6345.7,20.2,16.2
2024-01-05 02:00:00,-993.5,-578.1,3943.4,114.7,262.9,2280.0,62.5,0.0,12.1,266.1,572.1,0.0,61.2,283.9,22.8,39.6,0.0,6310.1,6270.5,20.4,16.2
2024-01-05 03:00:00,-984.9,-612.0,3942.8,116.1,270.3,2518.6,71.2,0.0,12.1,269.8,481.8,0.0,61.9,282.7,22.6,34.9,0.0,6494.2,6459.3,18.4,14.8
2024-01-05 04:00:00,-944.4,-157.3,3940.8,115.9,263.5,2504.2,80.2,0.0,12.1,275.0,530.2,0.0,64.1,282.9,23.3,43.8,0.0,7021.3,6977.5,17.8,15.3
2024-01-05 05:00:00,-50.3,-154.2,3940.3,114.8,261.4,2556.4,90.3,0.0,12.1,288.4,536.1,0.0,86.0,292.1,23.1,38.7,0.0,8076.5,8037.8,15.5,15.2
2024-01-05 06:00:00,-0.0,-44.9,3942.1,113.7,271.8,2675.3,120.1,0.0,12.0,585.8,537.3,0.0,93.3,293.9,23.4,45.5,3.3,8611.8,8563.0,14.8,14.7
2024-01-05 07:00:00,-0.0,-452.3,3941.8,115.7,270.8,2624.7,122.0,0.0,12.1,1070.5,601.5,0.0,93.7,293.5,23.4,60.9,47.2,8749.4,8641.2,16.0,15.1
2024-01-05 08:00:00,-0.0,-488.7,3939.7,116.9,270.6,2610.0,108.5,0.0,12.1,1128.9,558.3,0.0,91.9,294.1,23.4,89.7,219.2,8868.9,8560.0,17.6,16.5
2024-01-05 09:00:00,-0.0,-677.2,3940.4,117.0,262.9,2597.9,93.5,0.0,12.1,1075.9,539.2,0.0,88.9,293.6,23.2,75.5,400.0,8873.7,8398.1,19.2,17.9
2024-01-05 10:00:00,-0.0,-886.4,3941.0,117.0,271.5,2612.4,104.5,0.0,12.0,1136.8,529.1,68.7,89.6,293.4,23.2,82.7,454.4,8829.9,8292.8,19.9,18.2
2024-01-05 11:00:00,-0.0,-714.0,3940.3,118.2,261.2,2599.5,113.2,0.0,12.0,1138.9,495.8,11.3,88.4,294.4,23.2,93.8,523.4,8816.1,8198.9,20.4,18.5
2024-01-05 12:00:00,-0.0,-541.6,3939.4,118.3,261.8,2584.1,113.5,0.0,12.1,1033.0,473.3,0.0,89.4,295.5,23.1,77.1,513.2,8755.3,8164.9,20.0,18.4
2024-01-05 13:00:00,-0.2,-892.2,3936.8,118.1,263.3,2588.5,119.2,34.1,12.0,1137.1,530.0,196.7,90.0,297.3,23.1,73.6,349.9,8506.0,8082.5,19.3,17.2
2024-01-05 14:00:00,-0.0,-1095.6,3935.9,118.1,275.9,2590.4,120.9,36.5,12.1,1145.4,531.6,488.3,92.2,298.9,23.3,75.6,99.8,8424.8,8249.4,16.8,15.1
2024-01-05 15:00:00,-0.0,-913.2,3936.6,119.2,275.8,2637.8,125.6,0.0,12.0,1130.0,531.6,320.7,95.3,300.5,23.3,74.8,5.5,8544.1,8463.8,15.4,14.2
2024-01-05 16:00:00,-0.0,-1123.6,3937.9,119.1,273.2,2610.0,146.8,0.0,12.0,1132.5,532.7,492.7,95.3,300.7,23.4,72.5,0.0,8514.9,8442.4,15.4,14.2
2024-01-05 17:00:00,-0.0,-1398.3,3935.9,119.1,271.7,2618.4,142.8,0.0,12.1,1133.9,539.2,528.6,93.4,298.0,23.4,78.7,0.0,8373.0,8294.3,15.7,14.2
2024-01-05 18:00:00,-0.0,-1552.1,3937.9,119.1,269.2,2697.1,123.5,0.0,12.1,1147.2,544.6,483.3,93.3,297.5,23.1,79.4,0.0,8255.6,8176.2,16.0,14.1
2024-01-05 19:00:00,-0.0,-1413.0,3940.3,119.1,267.2,2767.0,123.3,0.0,12.1,815.4,538.9,302.9,93.3,297.9,23.3,82.1,0.0,7938.4,7856.3,16.6,14.5
2024-01-05 20:00:00,-0.0,-1153.9,3940.3,119.0,262.8,2779.5,114.4,0.0,12.1,305.6,570.7,8.0,87.0,294.6,23.3,62.7,0.0,7463.3,7400.6,17.7,15.4
2024-01-05 21:00:00,-0.0,-1465.7,3941.6,119.1,265.3,2784.4,120.6,0.0,12.0,282.2,544.9,0.0,64.9,284.2,23.2,60.2,0.0,7037.1,6977.0,18.3,15.1
2024-01-05 22:00:00,-0.0,-1840.8,3944.0,119.1,263.2,2751.2,120.7,0.0,12.1,273.3,536.9,0.0,63.8,282.8,23.1,54.6,0.0,6561.1,6506.5,19.3,15.0
2024-01-05 23:00:00,-113.2,-2084.7,3944.0,120.2,263.1,2671.9,87.1,0.0,12.0,259.2,531.5,0.0,61.9,282.4,19.5,39.0,0.0,6133.1,6094.1,20.3,15.0
2024-01-06 00:00:00,-97.9,-2346.0,3945.1,120.2,272.3,2792.2,98.5,0.0,12.0,257.6,523.6,0.0,60.0,281.7,19.7,23.8,0.0,5998.9,5975.1,20.5,14.6
2024-01-06 01:00:00,-8.9,-2435.2,3948.0,120.4,263.7,2877.4,86.7,0.0,12.0,258.1,485.5,0.0,60.7,280.7,19.6,16.7,0.0,5945.7,5929.0,19.8,14.0
2024-01-06 02:00:00,-704.1,-1625.8,3947.1,120.5,263.6,2868.4,59.3,0.0,12.1,258.9,460.7,0.3,60.0,280.1,19.4,9.8,0.0,5981.5,5971.7,19.1,13.7
2024-01-06 03:00:00,-677.2,-1817.9,3943.7,119.2,263.4,2996.8,46.2,0.0,12.1,259.5,512.5,0.0,60.4,279.0,19.6,9.7,0.0,6016.7,6007.1,19.8,14.0
2024-01-06 04:00:00,-108.9,-2476.6,3941.7,118.1,263.3,3153.0,52.9,0.0,12.1,262.3,526.1,0.0,64.4,279.8,19.7,7.8,0.0,6090.8,6083.0,19.8,13.8
2024-01-06 05:00:00,-0.0,-2508.4,3943.4,120.2,264.6,3297.4,46.7,0.0,12.1,274.8,534.7,0.0,80.1,288.6,19.6,7.8,0.0,6290.8,6283.0,19.5,13.8
2024-01-06 06:00:00,-0.0,-2321.1,3940.4,120.2,264.8,3376.6,60.6,0.0,12.0,293.2,534.6,0.0,84.8,291.8,19.4,7.1,7.2,6615.2,6600.9,18.7,13.7
2024-01-06 07:00:00,-0.0,-2126.4,3938.8,121.3,267.1,3459.1,82.0,0.0,12.0,295.0,535.7,0.0,88.4,294.3,19.6,10.7,17.6,6905.3,6877.0,18.2,13.7
2024-01-06 08:00:00,-0.0,-1742.6,3940.9,120.2,270.6,3473.4,100.5,0.0,12.1,296.8,538.8,0.0,93.9,296.4,19.6,14.4,87.7,7384.1,7282.0,18.1,14.4
2024-01-06 09:00:00,-0.0,-1624.3,3941.6,120.2,271.7,3549.3,101.3,0.0,12.1,293.0,537.7,17.7,93.2,296.4,19.4,15.3,199.5,7735.2,7520.3,18.8,15.3
2024-01-06 10:00:00,-0.0,-1915.3,3937.7,119.1,273.9,3553.2,101.8,0.0,12.1,292.2,535.8,379.6,93.2,298.4,19.6,19.0,215.7,7932.2,7697.5,18.6,15.5
