datetime,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Hydro water reservoir,Hydro pumped storage,Others,Other renewables,Waste,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation
2019-01-02 09:00:00,-0.0,-2442.4,3482.3,52.3,253.3,4902.7,268.8,3.1,215.2,1011.1,63.5,200.8,125.2,274.3,18.2,230.0,197.8,8899.3,8471.5,12.1,9.7
2019-01-02 10:00:00,-0.0,-2619.3,3482.6,52.2,252.9,5002.3,307.1,3.1,212.9,995.8,73.6,251.2,126.4,275.3,18.2,241.5,262.0,8979.8,8476.3,13.0,10.3
2019-01-02 11:00:00,-0.0,-2123.0,3481.0,53.1,252.7,5114.1,371.4,3.1,217.6,903.6,22.9,1.9,124.5,275.6,18.2,233.3,207.0,9146.4,8706.1,11.5,9.3
2019-01-02 12:00:00,-0.0,-2152.9,3483.8,52.1,252.6,5196.6,376.2,3.1,214.2,957.9,21.9,0.0,121.2,274.9,19.9,242.5,165.8,9224.6,8816.3,11.1,9.0
2019-01-02 13:00:00,-0.0,-2351.5,3482.6,51.6,253.2,5247.6,382.4,3.1,215.4,1026.0,42.0,0.0,125.6,278.0,19.9,236.2,86.8,9090.4,8767.4,10.5,8.4
2019-01-02 14:00:00,-0.0,-2315.8,3483.2,53.1,254.3,5332.0,381.9,3.1,217.3,1030.8,22.2,22.3,126.4,279.4,19.9,241.5,26.2,9165.6,8897.9,9.7,7.7
2019-01-02 15:00:00,-0.0,-2346.7,3484.5,51.9,253.0,5344.5,400.4,3.1,216.1,1026.8,121.0,15.6,125.7,278.5,19.9,223.4,3.1,9214.3,8987.7,10.2,8.1
2019-01-02 16:00:00,-0.0,-2453.4,3486.4,49.5,252.1,5383.9,403.1,3.1,221.4,1037.6,193.6,0.0,126.7,282.3,19.9,218.7,0.0,9182.5,8963.8,11.0,8.6
2019-01-02 17:00:00,-0.0,-2902.1,3487.3,49.5,252.9,5363.3,384.1,3.1,216.3,1035.4,208.3,250.0,127.0,283.1,19.9,241.1,0.0,9014.4,8773.4,11.6,9.0
2019-01-02 18:00:00,-0.0,-2863.2,3486.5,50.8,252.7,5338.7,379.3,3.1,214.7,1026.5,33.0,333.0,126.4,284.8,19.9,253.6,0.0,8932.0,8678.4,9.9,7.7
2019-01-02 19:00:00,-0.0,-2113.8,3488.4,51.0,248.8,5171.8,377.0,3.1,212.9,545.6,26.2,3.5,122.5,283.2,19.9,237.6,0.0,8626.3,8388.7,9.9,7.9
2019-01-02 20:00:00,-0.0,-2314.4,3486.5,51.1,251.3,5201.8,380.5,3.1,221.3,291.4,20.9,0.0,118.2,281.2,19.9,220.5,0.0,8189.6,7969.1,10.2,7.9
2019-01-02 21:00:00,-0.0,-2607.6,3486.5,51.1,250.4,5150.8,374.3,3.1,217.2,265.8,20.8,0.0,99.4,273.9,19.8,222.5,0.0,7811.9,7589.4,10.6,7.9
2019-01-02 22:00:00,-0.0,-2947.7,3490.2,51.1,252.6,5070.4,372.8,3.1,211.3,256.2,20.8,0.0,95.5,270.3,19.8,215.8,0.0,7371.4,7155.6,11.1,7.9
2019-01-02 23:00:00,-0.0,-3357.0,3490.5,55.4,225.3,5156.9,366.4,3.1,210.4,256.3,67.5,0.0,95.0,269.9,19.8,222.5,0.0,7063.7,6841.2,12.0,8.1
2019-01-03 00:00:00,-0.1,-3317.0,3484.1,55.5,224.1,5215.4,370.0,3.1,220.2,257.3,59.1,0.1,95.1,269.9,19.8,223.1,0.0,7130.6,6907.5,11.8,8.0
2019-01-03 01:00:00,-302.3,-3029.9,3481.2,56.2,221.5,5180.6,369.8,3.1,230.2,259.4,23.4,0.0,95.0,270.6,19.8,218.3,0.0,7049.7,6831.5,11.3,7.7
2019-01-03 02:00:00,-738.0,-2606.4,3481.8,56.2,223.6,5076.2,361.6,3.1,232.9,256.5,22.8,0.0,94.4,267.9,19.8,212.2,0.0,6944.6,6732.4,11.4,7.7
2019-01-03 03:00:00,-637.8,-2267.0,3480.4,56.2,223.9,4783.8,360.8,3.1,227.7,259.2,22.8,0.0,94.9,267.4,19.8,198.7,0.0,7090.1,6891.4,11.0,7.8
2019-01-03 04:00:00,-5.0,-2820.5,3478.7,56.2,222.2,5163.6,363.0,3.1,225.7,276.7,23.2,0.0,96.8,267.5,18.1,178.8,0.0,7593.1,7414.3,10.0,7.3
2019-01-03 05:00:00,-0.0,-2221.9,3481.0,57.1,223.5,5266.5,388.8,3.1,236.2,514.2,27.5,0.0,121.9,277.3,18.2,160.1,0.0,8547.0,8386.9,8.8,7.0
2019-01-03 06:00:00,-0.0,-2530.0,3483.2,62.0,220.6,5356.9,428.0,3.1,235.9,1033.5,161.8,0.0,126.2,278.3,18.2,161.2,2.4,9062.8,8899.3,9.9,7.7
2019-01-03 07:00:00,-0.0,-2576.2,3484.2,58.7,223.1,5479.1,443.4,3.1,247.3,1051.1,217.2,0.0,128.3,277.1,18.2,168.9,23.2,9221.6,9029.5,10.6,8.3
2019-01-03 08:00:00,-0.0,-2551.3,3482.7,58.6,225.4,5525.7,454.3,3.2,250.0,1059.1,275.2,0.0,128.5,277.0,18.2,172.9,76.4,9459.8,9210.5,11.6,9.1
2019-01-03 09:00:00,-0.0,-2412.6,3482.8,59.8,223.3,5533.2,458.6,3.1,247.7,1057.2,178.1,33.6,127.8,277.2,18.2,180.3,101.3,9566.1,9284.6,10.8,8.6
2019-01-03 10:00:00,-0.0,-2538.4,3481.6,56.6,226.1,5519.4,458.3,3.1,247.0,1048.5,244.1,59.3,128.1,280.8,18.2,183.3,101.6,9528.0,9243.0,11.6,9.2
2019-01-03 11:00:00,-0.0,-2239.9,3478.4,57.4,227.4,5536.2,457.2,3.1,246.3,1047.4,74.6,58.4,129.3,282.5,18.2,191.2,87.5,9688.0,9409.4,9.6,7.9
2019-01-03 12:00:00,-0.0,-2266.0,3476.8,56.4,227.3,5519.0,453.3,3.1,242.8,1040.0,69.5,200.5,128.9,281.3,19.9,199.9,81.5,9706.1,9424.8,9.5,7.8
2019-01-03 13:00:00,-0.0,-2293.1,3475.8,56.3,228.3,5458.6,455.9,3.1,245.5,1036.0,74.4,184.4,127.4,281.7,19.9,185.0,61.0,9536.2,9290.2,9.4,7.7
2019-01-03 14:00:00,-0.0,-2657.8,3476.7,56.9,227.2,5480.5,457.9,3.1,247.5,1040.7,150.0,515.1,128.4,281.9,19.9,183.9,18.4,9618.6,9416.4,9.6,7.9
2019-01-03 15:00:00,-0.0,-2844.1,3476.4,56.7,226.2,5473.2,458.8,3.1,255.2,1040.8,180.8,726.6,128.7,282.5,19.9,180.9,3.2,9655.3,9471.2,9.7,8.0
2019-01-03 16:00:00,-0.0,-2974.8,3477.9,57.7,225.9,5459.4,459.8,3.1,256.4,1048.2,197.5,860.0,128.6,283.7,19.9,162.2,0.0,9626.2,9464.0,9.7,8.0
2019-01-03 17:00:00,-0.0,-3214.7,3475.1,57.8,225.2,5521.8,459.9,3.1,254.9,1052.8,179.7,815.5,129.9,285.1,19.9,154.6,0.0,9404.8,9250.2,9.7,7.7
2019-01-03 18:00:00,-0.0,-3264.4,3478.6,57.8,225.2,5530.5,456.9,3.1,251.0,1052.3,162.4,824.8,130.7,287.3,19.9,159.5,0.0,9377.3,9217.8,9.6,7.6
2019-01-03 19:00:00,-0.0,-3172.7,3477.8,58.0,224.3,5520.5,454.0,3.1,256.4,1052.9,137.2,500.3,128.4,285.7,19.9,144.0,0.0,9058.1,8914.1,9.5,7.3
2019-01-03 20:00:00,-0.0,-3121.9,3480.4,56.2,226.1,5494.5,447.6,3.1,254.4,1012.2,25.0,171.0,123.5,286.1,19.9,156.6,0.0,8565.9,8409.3,8.9,6.6
2019-01-03 21:00:00,-0.0,-3200.1,3479.1,56.2,226.9,5419.2,434.5,3.1,261.4,966.1,22.9,0.0,98.2,274.3,19.9,149.3,0.0,8142.9,7993.6,9.1,6.5
2019-01-03 22:00:00,-0.0,-3109.4,3481.9,56.2,225.2,5364.8,399.0,3.1,259.0,519.3,22.0,0.0,95.2,271.9,19.8,123.4,0.0,7696.8,7573.4,9.2,6.5
2019-01-03 23:00:00,-0.0,-3225.0,3483.2,56.2,224.9,5422.9,399.7,3.1,239.4,271.0,22.8,0.0,95.0,270.9,19.8,111.3,0.0,7404.8,7293.6,9.4,6.6
2019-01-04 00:00:00,-156.7,-2941.7,3481.1,56.2,225.0,5432.7,383.2,3.1,232.0,272.5,22.8,0.0,95.0,271.9,19.8,92.8,0.0,7462.9,7370.1,9.1,6.4
2019-01-04 01:00:00,-470.0,-2672.4,3482.7,56.2,225.1,5399.9,380.8,3.1,228.5,271.0,22.8,0.0,94.6,271.9,19.8,90.3,0.0,7365.4,7275.1,9.2,6.4
2019-01-04 02:00:00,-969.4,-2244.9,3483.3,56.2,225.2,5371.0,399.3,3.1,224.2,272.8,22.8,0.0,94.1,269.3,19.8,74.2,0.0,7267.6,7193.3,9.1,6.3
2019-01-04 03:00:00,-1096.0,-1987.7,3482.1,56.2,221.5,5393.8,398.7,3.1,225.1,274.5,22.7,0.0,94.8,267.6,19.8,81.6,0.0,7417.9,7336.3,8.9,6.3
2019-01-04 04:00:00,-160.1,-2531.1,3483.9,56.2,220.7,5458.9,399.9,3.1,229.1,287.6,22.2,0.0,96.1,266.6,18.1,83.6,0.0,7914.4,7830.8,8.3,6.2
2019-01-04 05:00:00,-0.9,-1808.6,3483.5,57.2,222.7,5470.4,418.7,3.1,230.4,319.9,26.1,0.0,122.4,276.6,18.2,78.6,0.0,8889.0,8810.5,7.5,6.2
2019-01-04 06:00:00,-0.0,-1505.0,3484.2,62.5,220.7,5503.9,419.6,3.1,226.6,328.6,75.2,0.0,127.3,276.3,18.2,76.5,2.4,9352.5,9273.7,7.7,6.7
2019-01-04 07:00:00,-0.0,-1588.6,3485.6,58.9,220.5,5562.4,500.4,3.1,226.8,325.5,160.3,22.5,126.0,275.2,18.2,87.7,13.1,9490.0,9389.3,8.7,7.5
2019-01-04 08:00:00,-0.0,-1482.5,3485.2,58.9,223.2,5526.9,541.4,3.1,225.8,324.4,166.2,89.4,126.5,275.3,18.2,100.8,46.8,9729.4,9581.9,9.0,7.9
2019-01-04 09:00:00,-0.0,-1492.4,3483.2,60.1,222.6,5121.4,585.8,3.1,226.2,416.9,119.9,379.8,125.9,278.1,18.2,129.2,69.2,9737.5,9539.1,9.1,8.2
2019-01-04 10:00:00,-0.0,-1466.2,3483.6,57.0,219.2,5016.5,474.4,3.1,228.9,647.5,119.4,301.3,125.1,278.8,18.2,144.1,72.0,9701.3,9485.2,9.3,8.3
2019-01-04 11:00:00,-0.0,-1108.1,3484.6,56.7,217.7,5013.6,440.8,3.1,214.0,665.1,185.3,4.5,123.6,278.9,18.2,159.0,57.4,9822.0,9605.6,9.8,8.8
2019-01-04 12:00:00,-0.0,-1003.6,3482.5,55.9,221.0,5042.4,446.1,3.1,224.6,673.7,144.2,0.0,123.7,278.2,19.9,154.5,56.4,9899.5,9688.6,9.3,8.4
2019-01-04 13:00:00,-0.0,-1169.0,3479.5,56.3,220.5,5033.0,446.6,3.1,223.6,664.4,76.7,86.9,125.7,278.7,19.9,118.4,29.4,9679.5,9531.6,8.2,7.3
2019-01-04 14:00:00,-0.0,-1141.4,3478.8,57.0,221.8,4930.3,449.2,3.1,228.5,660.1,122.1,226.4,129.2,279.9,19.9,100.8,7.4,9738.9,9630.8,8.2,7.5
2019-01-04 15:00:00,-0.0,-1229.0,3478.0,57.3,221.8,4939.2,456.3,3.1,242.9,694.3,80.8,306.3,129.5,281.1,19.9,101.4,3.1,9777.1,9672.6,7.7,7.1
2019-01-04 16:00:00,-0.0,-1385.0,3477.2,59.2,222.5,4926.0,454.4,3.1,238.4,926.4,26.0,201.1,129.3,282.5,19.9,103.9,0.0,9691.0,9587.1,7.3,6.5
2019-01-04 17:00:00,-0.0,-1633.5,3475.6,59.4,221.9,4700.8,444.2,3.1,229.1,1063.7,20.8,34.4,129.4,282.5,19.9,86.2,0.0,9358.3,9272.2,7.3,6.3
2019-01-04 18:00:00,-0.0,-1582.3,3475.6,59.4,221.9,4710.7,432.7,3.1,232.1,1099.9,20.8,0.6,128.8,282.2,19.9,94.3,0.0,9261.0,9166.7,7.4,6.4
2019-01-04 19:00:00,-0.0,-1452.2,3474.0,59.4,223.0,4554.8,389.9,3.1,224.6,859.3,20.7,0.0,125.4,279.6,19.9,100.7,0.0,8922.7,8822.1,7.8,6.7
2019-01-04 20:00:00,-0.0,-1839.0,3472.7,56.3,222.1,4516.4,425.2,3.1,240.4,283.5,20.7,458.2,117.9,277.1,19.8,107.9,0.0,8388.3,8280.4,8.3,7.1
2019-01-04 21:00:00,-0.0,-1937.0,3472.8,55.4,222.1,4461.3,424.1,3.1,199.1,263.9,67.4,159.8,97.2,270.8,19.8,103.1,0.0,7932.1,7829.1,9.2,7.5
2019-01-04 22:00:00,-0.0,-2094.0,3472.0,56.4,222.2,4279.5,425.8,3.1,200.9,257.0,18.3,122.0,95.0,267.7,19.7,90.8,0.0,7469.0,7378.1,8.9,7.1
2019-01-04 23:00:00,-0.1,-2198.3,3468.8,57.4,222.0,4078.4,403.7,4.0,199.4,254.8,17.2,1.4,94.2,266.5,18.1,101.4,0.0,6990.0,6888.6,9.6,7.3
2019-01-05 00:00:00,-1004.0,-1211.8,3468.3,57.4,222.3,3996.5,377.4,4.0,197.7,254.1,17.2,0.0,93.3,265.8,18.0,99.4,0.0,6837.7,6738.3,9.8,7.4
2019-01-05 01:00:00,-1071.5,-1163.1,3466.9,57.4,221.5,4075.8,373.4,4.0,195.7,254.1,17.2,0.0,94.0,267.8,18.1,110.0,0.0,6948.3,6838.2,9.8,7.5
2019-01-05 02:00:00,-1115.4,-1082.9,3466.0,57.4,221.5,4053.7,366.4,4.0,194.2,254.7,17.2,0.0,94.4,267.0,18.0,126.3,0.0,6937.9,6811.6,10.1,7.6
2019-01-05 03:00:00,-1109.6,-942.9,3466.0,57.4,220.8,3905.5,371.7,4.0,201.7,255.1,17.1,0.0,94.6,265.7,18.0,141.6,0.0,6954.9,6813.3,10.2,7.9
2019-01-05 04:00:00,-1101.3,-706.5,3465.9,57.4,220.8,3693.0,372.5,4.0,197.2,260.3,17.1,0.0,94.8,264.9,16.3,151.9,0.0,6995.2,6843.4,10.3,8.2
2019-01-05 05:00:00,-1091.8,-739.8,3466.3,58.3,221.0,3814.0,374.1,4.0,193.1,283.6,21.2,0.0,116.2,272.3,16.4,159.5,0.0,7186.8,7027.3,10.3,8.2
2019-01-05 06:00:00,-104.5,-1469.6,3426.2,67.5,220.2,3839.1,367.6,4.0,188.4,290.2,25.3,0.0,120.2,274.5,16.4,164.1,2.9,7460.9,7293.9,10.2,8.5
2019-01-05 07:00:00,-0.8,-1445.1,3345.0,62.3,220.0,3969.4,379.6,4.0,181.5,280.2,25.4,73.0,120.1,275.7,16.4,150.7,4.9,7657.6,7502.0,9.8,8.3
2019-01-05 08:00:00,-0.0,-1390.0,3346.8,60.7,219.4,4184.4,414.1,4.0,210.4,285.1,55.7,255.8,118.7,276.6,16.4,154.4,23.6,8222.9,8045.0,9.7,8.5
2019-01-05 09:00:00,-0.0,-1220.0,3350.0,61.5,222.4,4275.7,421.8,4.0,227.2,290.2,75.1,165.7,120.9,278.5,16.4,171.2,65.2,8606.5,8370.2,10.2,9.2
2019-01-05 10:00:00,-0.0,-1283.0,3350.3,58.2,223.3,4336.0,431.9,4.0,227.7,289.0,99.6,243.1,123.4,280.0,16.4,179.4,106.8,8665.2,8379.0,11.0,9.8
2019-01-05 11:00:00,-0.0,-1104.0,3349.2,58.5,223.0,4237.8,430.4,4.0,226.8,287.5,64.4,117.3,123.8,279.8,16.4,180.5,172.6,8654.1,8301.0,11.4,10.2
2019-01-05 12:00:00,-0.0,-1161.0,3372.1,57.6,223.9,4170.8,423.5,4.0,211.2,276.7,56.0,145.0,116.5,277.0,18.1,190.7,164.9,8556.2,8200.6,11.4,10.2
2019-01-05 13:00:00,-35.3,-1059.0,3418.6,57.6,224.8,4192.4,426.7,4.0,202.9,272.3,58.8,24.6,112.6,275.9,18.1,197.7,97.8,8478.9,8183.4,10.9,9.6
2019-01-05 14:00:00,-49.7,-1116.0,3467.5,58.6,224.8,4214.9,417.1,4.0,214.2,277.7,57.9,0.0,116.5,277.6,18.1,197.8,35.0,8430.0,8197.2,10.2,9.0
2019-01-05 15:00:00,-0.9,-1208.0,3466.7,58.0,226.4,4309.3,417.9,4.0,226.1,282.4,126.2,0.0,124.0,279.6,18.1,186.4,3.9,8506.1,8315.8,10.5,9.1
2019-01-05 16:00:00,-0.0,-1485.0,3465.3,58.9,225.4,4276.6,413.2,4.0,223.3,292.5,156.7,121.9,125.6,281.5,18.1,179.1,0.0,8394.1,8215.0,10.8,9.4
2019-01-05 17:00:00,-0.0,-2078.0,3465.6,58.8,226.5,4264.9,413.0,4.0,221.5,291.6,171.2,535.7,125.6,281.2,18.1,164.2,0.0,8202.3,8038.1,11.1,9.4
2019-01-05 18:00:00,-0.0,-1944.0,3463.4,59.5,225.4,4395.9,418.5,4.0,224.2,292.3,72.8,196.7,124.1,280.6,18.1,152.6,0.0,7997.3,7844.7,10.0,8.2
2019-01-05 19:00:00,-0.0,-1862.0,3464.2,59.4,225.7,4340.7,414.1,4.0,222.0,286.3,79.1,3.0,120.4,281.1,18.1,131.0,0.0,7845.8,7714.8,10.0,8.1
2019-01-05 20:00:00,-0.0,-2215.0,3462.9,56.4,223.6,4356.5,411.4,4.0,198.5,275.4,69.1,0.0,116.8,281.3,18.1,135.1,0.0,7435.3,7300.1,10.4,8.1
2019-01-05 21:00:00,-35.1,-2320.1,3461.5,57.0,226.5,4391.5,409.7,4.0,207.5,253.3,31.7,0.0,95.4,273.6,18.1,151.8,0.0,7226.2,7074.5,10.4,7.8
2019-01-05 22:00:00,-105.4,-2569.6,3458.6,57.1,226.4,4448.5,404.2,4.0,197.6,246.4,26.8,0.0,94.1,271.5,18.1,147.1,0.0,6886.4,6739.3,10.7,7.7
2019-01-05 23:00:00,-151.5,-3071.7,3462.7,57.1,226.0,4526.5,403.1,4.0,190.8,250.0,27.0,0.0,93.5,271.1,18.1,159.6,0.0,6463.1,6303.5,11.6,7.7
2019-01-06 00:00:00,-270.9,-3153.6,3462.7,57.3,227.1,4650.7,376.9,4.0,190.5,251.4,20.2,0.0,93.5,271.6,18.1,158.8,0.0,6323.4,6164.6,11.8,7.6
2019-01-06 01:00:00,-207.2,-3239.5,3462.1,57.3,226.9,4819.1,358.0,4.0,191.9,249.6,19.9,0.0,93.7,270.2,18.1,153.6,0.0,6457.8,6304.1,11.4,7.4
2019-01-06 02:00:00,-105.4,-3395.5,3463.0,57.3,227.1,4871.3,361.2,4.0,193.2,248.7,19.9,0.0,93.6,269.2,18.1,172.3,0.0,6474.8,6302.4,11.7,7.5
2019-01-06 03:00:00,-104.5,-3239.4,3464.8,57.3,226.5,4663.8,356.4,4.0,191.5,251.4,19.9,0.0,94.0,267.4,18.1,163.9,0.0,6461.5,6297.5,11.5,7.6
2019-01-06 04:00:00,-12.2,-3194.8,3470.3,57.3,224.4,4580.3,354.7,4.0,189.9,255.6,19.9,21.3,95.3,267.2,16.4,141.2,0.0,6484.7,6343.5,11.1,7.4
2019-01-06 05:00:00,-35.0,-2982.1,3469.8,58.2,222.9,4573.1,364.4,4.0,192.4,278.9,24.0,0.0,112.8,273.5,16.4,159.2,0.0,6671.2,6512.0,11.2,7.7
2019-01-06 06:00:00,-14.5,-2919.8,3413.6,67.4,225.5,4571.2,388.1,4.0,188.3,282.0,28.1,249.7,113.5,273.2,16.4,161.2,2.9,6953.1,6788.9,11.0,7.9
2019-01-06 07:00:00,-0.0,-2617.3,3352.7,62.2,225.8,4504.0,406.3,4.0,195.6,274.8,28.1,200.0,111.4,272.6,16.4,156.6,14.4,7167.9,6997.0,10.7,8.0
2019-01-06 08:00:00,-0.0,-2282.7,3354.5,61.2,224.8,4638.6,417.6,4.0,225.9,381.5,27.5,237.7,112.9,273.5,16.4,145.6,82.6,7822.5,7594.3,10.5,8.3
2019-01-06 09:00:00,-0.0,-2698.2,3355.2,61.2,224.5,4660.4,417.1,4.0,225.3,636.7,104.8,631.6,116.4,277.7,16.5,137.1,176.2,8270.3,7957.0,12.0,9.5
