datetime,B03,B06,B12,B15,B17,B20,Biomass,Fossil Brown coal,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river,Nuclear,Solar,Wind Onshore
2016-01-04 23:00:00+00:00,277.52,7.8,13.85,248.69,13.96,98.97,206.73,4630.29,225.39,607.9,215.47,93.76,3008.71,,14.69
2016-01-05 00:00:00+00:00,273.25,,13.32,249.31,,98.9,206.76,4665.92,229.87,599.65,963.92,94.0,3008.57,,17.66
2016-01-05 01:00:00+00:00,281.03,7.81,13.28,249.37,13.97,98.79,206.84,4771.54,232.34,596.96,1007.58,94.02,3008.52,,15.03
2016-01-05 02:00:00+00:00,278.52,,13.07,249.74,13.11,98.92,206.88,4777.91,233.7,599.13,1000.62,94.12,3006.08,,16.87
2016-01-05 03:00:00+00:00,274.53,7.8,10.75,249.39,,98.95,199.56,4674.22,233.09,596.41,1098.84,95.18,3005.33,,16.81
2016-01-05 04:00:00+00:00,264.06,,24.76,249.53,12.25,100.53,197.35,4676.06,238.48,599.02,791.91,89.14,3005.21,,14.59
2016-01-05 05:00:00+00:00,275.77,7.82,49.9,254.41,11.42,112.86,198.66,4789.15,277.75,601.55,19.939999999999998,82.12,3003.8,,13.56
2016-01-05 06:00:00+00:00,285.4,7.83,30.05,254.72,11.43,112.87,206.78,4903.22,326.02,632.66,240.68,94.63,3003.39,0.41,16.69
2016-01-05 07:00:00+00:00,276.12,7.84,120.95,254.09,11.44,115.27,207.82,4862.18,421.98,638.82,328.47,73.41,3000.44,2.37,14.76
2016-01-05 08:00:00+00:00,286.26,7.85,94.52,252.94,11.46,117.46,208.17,4845.92,655.94,614.26,233.05,77.15,2998.37,18.64,14.44
2016-01-05 09:00:00+00:00,273.51,8.02,46.42,257.68,17.91,119.92,212.84,4837.91,885.38,605.9,172.14,106.1,2997.26,48.76,12.2
2016-01-05 10:00:00+00:00,275.59,23.39,43.88,259.1,18.82,118.46,213.11,4898.83,993.45,592.48,0.71,102.29,2998.48,64.09,14.66
2016-01-05 11:00:00+00:00,288.07,8.03,35.0,259.47,19.68,118.87,212.92,4970.54,980.65,639.97,23.69,104.9,2996.76,62.42,20.2
2016-01-05 12:00:00+00:00,275.51,,35.11,261.33,,118.7,211.18,4873.81,990.39,617.91,161.36,103.38,2996.35,53.86,19.11
2016-01-05 13:00:00+00:00,274.38,,35.05,263.2,19.69,119.24,206.36,4849.36,977.43,609.2,149.75,103.4,2995.44,32.46,17.45
2016-01-05 14:00:00+00:00,279.16,,132.83,264.04,,119.61,214.01,4781.84,1032.88,607.95,136.13,86.35,2993.23,10.31,9.27
2016-01-05 15:00:00+00:00,273.21,,140.33,265.28,19.7,120.53,214.18,4780.41,1064.78,609.75,188.86,85.56,2992.68,1.54,14.43
2016-01-05 16:00:00+00:00,265.03,8.08,383.17,264.62,,119.55,214.13,4801.4,1055.01,607.19,426.57,75.77,2991.47,0.0,10.57
2016-01-05 17:00:00+00:00,258.95,8.03,370.67,264.6,19.69,118.43,214.15,4799.7,1060.32,600.61,446.93,76.03,2990.67,,11.61
2016-01-05 18:00:00+00:00,266.43,,149.44,264.57,,118.15,214.09,4849.67,1024.74,613.23,192.31,86.23,2990.8,,15.46
2016-01-05 19:00:00+00:00,273.47,,65.16,265.29,19.7,119.23,214.17,4836.76,1032.81,602.12,88.81,98.53,2991.88,,15.67
2016-01-05 20:00:00+00:00,266.61,8.02,61.77,264.52,19.68,118.89,206.36,4851.46,731.66,584.61,168.58,94.67,2990.53,,14.85
2016-01-05 21:00:00+00:00,253.04,8.01,35.82,261.72,20.52,111.63,204.37,4836.41,447.75,538.67,2.79,101.67,2992.37,,18.0
2016-01-05 22:00:00+00:00,263.24,7.99,35.46,257.23,20.48,103.44,203.16,4778.19,225.44,565.44,54.63,101.78,2992.96,,14.51
2016-01-05 23:00:00+00:00,266.6,,29.8,257.33,20.47,102.73,203.88,4715.22,223.84,587.67,711.23,100.66,2992.91,,11.41
2016-01-06 00:00:00+00:00,267.53,,29.55,257.8,20.48,102.62,204.03,4817.17,228.78,603.18,797.1,100.74,2994.87,,14.29
2016-01-06 01:00:00+00:00,270.82,,,257.53,,102.52,205.08,4870.17,230.98,587.61,1098.74,,2996.14,,12.48
2016-01-06 02:00:00+00:00,263.03,,29.38,256.14,19.6,102.65,212.43,4922.48,232.87,573.84,1096.45,100.8,2996.53,,10.96
2016-01-06 03:00:00+00:00,256.68,,29.35,255.66,,102.83,205.31,4920.49,233.52,555.78,1086.85,100.81,2995.84,,10.35
2016-01-06 04:00:00+00:00,249.33,8.0,41.13,255.67,18.72,104.37,208.2,5024.32,237.74,570.88,733.8,97.05,2997.02,,8.06
2016-01-06 05:00:00+00:00,259.11,8.01,61.84,261.78,17.88,119.04,211.74,5231.72,261.32,597.87,100.46000000000001,93.1,2997.87,,6.82
2016-01-06 06:00:00+00:00,282.26,,52.27,262.19,17.89,119.22,204.66,5378.8,268.7,643.14,0.0,101.57,2997.41,1.4,6.23
2016-01-06 07:00:00+00:00,283.53,,127.87,261.82,17.88,120.15,201.65,5276.59,274.43,645.56,,86.91,3000.34,4.72,5.34
2016-01-06 08:00:00+00:00,281.41,,122.79,261.84,,119.68,209.5,5195.55,266.67,628.33,191.64,87.5,3001.87,18.77,5.46
2016-01-06 09:00:00+00:00,272.6,,115.83,259.61,,119.19,209.44,5155.94,261.69,617.98,183.46,89.94,3002.83,50.51,5.44
2016-01-06 10:00:00+00:00,270.46,,36.81,264.67,19.1,119.25,213.75,5083.9,259.45,622.68,289.09,101.36,3002.65,98.35,7.21
2016-01-06 11:00:00+00:00,268.71,,35.12,267.23,19.64,118.53,211.29,5009.78,261.45,633.08,136.06,101.89,3002.26,111.71,7.88
2016-01-06 12:00:00+00:00,261.85,,35.3,260.82,,119.31,208.08,4975.15,260.97,624.01,163.89,100.34,3000.06,96.39,4.81
2016-01-06 13:00:00+00:00,262.76,,35.54,260.22,19.63,116.87,212.96,4981.49,256.65,614.3,164.41,100.26,2998.55,59.41,5.09
2016-01-06 14:00:00+00:00,259.28,,53.5,262.91,,117.12,211.1,4952.04,256.03,620.67,151.99,96.68,2997.1,19.75,5.78
2016-01-06 15:00:00+00:00,255.99,,392.39,263.42,,117.08,210.28,4909.81,246.53,618.08,406.41,71.13,2997.16,2.84,3.8
2016-01-06 16:00:00+00:00,257.36,,450.18,263.4,19.64,116.45,213.76,5002.87,249.41,620.75,477.58,67.22,2996.27,0.04,1.8
2016-01-06 17:00:00+00:00,255.8,,385.79,263.53,,118.82,213.83,5046.27,249.43,618.67,468.47,68.28,2996.33,0.0,1.1
2016-01-06 18:00:00+00:00,257.19,,199.67,263.34,,118.85,212.94,5041.81,249.56,618.97,474.25,74.62,2995.61,,3.18
2016-01-06 19:00:00+00:00,262.71,,66.92,263.31,,118.88,213.84,5031.56,252.44,614.2,254.38,90.39,2996.26,,3.46
2016-01-06 20:00:00+00:00,261.83,,56.04,262.72,,118.3,205.85,4989.92,245.34,618.52,75.6,92.96,2996.95,,4.42
2016-01-06 21:00:00+00:00,257.6,8.0,35.56,260.83,20.5,112.04,204.93,4825.57,232.61,602.93,43.82,98.76,2997.59,,3.88
2016-01-06 22:00:00+00:00,250.22,7.99,35.21,258.09,20.48,104.94,204.5,4754.4,220.24,591.84,43.86,98.87,2996.92,,1.53
2016-01-06 23:00:00+00:00,257.22,,29.55,257.31,20.47,104.77,204.28,4668.01,219.22,591.37,428.16,100.74,2995.33,,1.45
2016-01-07 00:00:00+00:00,257.27,,29.73,258.05,,104.79,204.35,4661.14,223.59,592.08,741.12,100.68,2995.19,,1.97
2016-01-07 01:00:00+00:00,260.25,,31.6,257.11,,104.45,204.43,4574.73,223.24,562.56,1091.78,100.05,2993.28,,2.48
2016-01-07 02:00:00+00:00,249.82,,30.79,256.81,19.59,104.1,204.4,4562.59,223.49,538.61,1097.89,100.32,2993.1,,3.0
2016-01-07 03:00:00+00:00,252.54,,30.35,256.19,,104.83,203.92,4579.44,221.78,529.2,1087.77,100.47,2993.18,,3.84
2016-01-07 04:00:00+00:00,253.61,,41.73,256.45,18.71,105.57,205.18,4502.61,287.13,536.89,806.32,96.87,2991.8,,3.93
2016-01-07 05:00:00+00:00,271.78,8.01,54.69,261.38,17.88,118.93,213.32,4915.21,407.11,592.4,39.31,94.84,2992.14,,4.49
2016-01-07 06:00:00+00:00,260.9,8.02,44.4,263.67,17.91,120.59,206.72,5024.11,639.88,607.88,270.08,103.65,2991.04,2.12,3.98
2016-01-07 07:00:00+00:00,261.77,,63.24,263.95,17.9,120.06,211.17,5095.52,600.25,603.17,409.5,97.42,2990.25,5.47,2.93
2016-01-07 08:00:00+00:00,260.52,,56.23,263.04,17.91,121.01,211.95,5117.76,602.27,607.27,369.79,99.06,2987.57,28.06,2.34
2016-01-07 09:00:00+00:00,252.28,,37.53,261.75,,121.43,209.49,5172.21,599.24,599.37,336.37,101.14,2987.48,62.04,3.48
2016-01-07 10:00:00+00:00,256.69,,35.17,261.5,18.78,118.17,208.7,5155.92,595.4,609.0,294.54,101.87,2991.85,98.74,6.49
2016-01-07 11:00:00+00:00,256.14,,43.9,261.99,19.67,118.97,213.84,5178.38,596.87,606.81,157.49,99.27,2991.63,124.29,10.47
2016-01-07 12:00:00+00:00,256.43,,35.39,262.09,,117.94,207.98,5161.06,595.74,603.88,136.25,100.31,2991.59,125.63,9.52
2016-01-07 13:00:00+00:00,256.3,,35.3,262.53,19.66,117.11,204.98,5056.09,592.72,607.55,71.83,100.34,2992.44,74.81,12.62
2016-01-07 14:00:00+00:00,256.07,,140.42,263.81,,116.55,204.84,5045.96,592.39,605.48,128.77,82.4,2992.47,14.27,21.31
2016-01-07 15:00:00+00:00,258.0,,402.81,264.35,19.67,116.65,204.88,5149.44,589.2,605.87,344.91,70.94,2993.93,1.96,23.73
2016-01-07 16:00:00+00:00,255.72,,435.87,265.36,,118.66,204.92,5140.07,579.45,590.33,420.49,67.43,2997.01,0.08,24.47
2016-01-07 17:00:00+00:00,255.38,,403.66,265.38,,118.16,,5144.15,581.07,600.14,394.58,67.95,2996.44,0.0,26.7
2016-01-07 18:00:00+00:00,254.45,,363.38,264.56,,117.06,204.87,5023.24,576.1,592.41,267.78,68.74,2996.68,,21.61
2016-01-07 19:00:00+00:00,254.53,8.01,85.43,263.57,19.65,116.73,204.63,5037.41,297.4,588.41,136.6,86.69,2996.63,,27.31
2016-01-07 20:00:00+00:00,258.11,,49.08,262.1,19.63,115.51,204.47,4837.18,238.03,571.91,1.46,94.78,2995.84,,30.89
2016-01-07 21:00:00+00:00,253.27,8.0,37.02,259.83,20.49,110.82,204.27,4620.54,232.36,547.93,159.55,98.3,2998.71,,22.36
2016-01-07 22:00:00+00:00,245.68,7.99,36.89,257.44,20.47,103.55,204.07,4594.04,222.03,530.45,104.72999999999999,98.35,2998.23,,27.47
2016-01-07 23:00:00+00:00,246.64,7.98,27.53,257.22,20.44,102.95,203.79,4146.15,220.07,465.74,716.5400000000001,101.43,2996.67,,40.44
2016-01-08 00:00:00+00:00,245.93,7.99,27.04,257.17,20.46,102.98,204.01,4482.4,223.46,519.09,1102.61,101.61,2995.48,,70.66
2016-01-08 01:00:00+00:00,243.15,7.98,26.52,256.95,20.45,102.93,203.86,4299.65,222.71,503.84,1100.39,101.79,2993.12,,89.36
2016-01-08 02:00:00+00:00,240.29,,25.57,256.37,19.57,102.89,203.82,4172.84,225.5,439.6,1092.36,102.12,2988.02,,99.33
2016-01-08 03:00:00+00:00,238.16,,24.9,255.33,,102.75,203.83,4294.53,224.51,488.36,786.87,102.36,2987.17,,97.47
2016-01-08 04:00:00+00:00,233.87,7.99,36.93,255.81,18.7,103.57,193.8,4551.0,232.39,504.51,693.26,98.33,2988.48,,102.96
2016-01-08 05:00:00+00:00,237.31,8.02,51.86,260.35,17.87,115.85,196.51,4967.25,252.42,564.17,9.89,95.57,2990.11,,96.31
2016-01-08 06:00:00+00:00,258.08,,41.78,261.77,17.88,119.2,207.12,5141.77,251.75,595.65,0.0,104.38,2989.53,1.83,110.38
2016-01-08 07:00:00+00:00,260.75,8.01,64.37,260.31,,120.31,209.74,5135.12,258.83,599.92,37.48,97.17,2990.03,23.38,108.69
2016-01-08 08:00:00+00:00,267.71,,57.52,259.62,,119.92,204.91,5104.71,254.82,600.51,157.64,98.75,2990.58,159.55,103.52
2016-01-08 09:00:00+00:00,260.78,,44.4,258.39,17.87,117.68,204.22,5047.43,255.23,586.28,0.0,99.13,2990.09,408.38,105.65
2016-01-08 10:00:00+00:00,240.44,,35.61,260.89,18.75,117.73,211.74,4873.99,243.72,559.92,,101.74,2989.86,694.37,97.6
2016-01-08 11:00:00+00:00,250.91,8.0,35.2,259.53,19.62,117.34,205.22,4693.77,246.03,593.46,,101.86,2985.85,822.91,81.9
2016-01-08 12:00:00+00:00,247.91,,35.33,261.58,19.63,117.27,203.66,4697.64,241.96,557.06,,100.33,2982.46,772.01,87.73
2016-01-08 13:00:00+00:00,234.99,8.01,36.15,262.41,,117.53,203.68,4703.86,237.93,522.7,75.15,100.07,2981.76,467.3,72.82
2016-01-08 14:00:00+00:00,254.44,,47.17,262.44,19.64,117.51,203.72,4879.3,238.24,546.71,240.97,98.35,2981.72,117.99,66.1
2016-01-08 15:00:00+00:00,258.98,,188.32,262.31,19.63,116.48,203.71,4837.1,233.05,588.57,497.25,78.46,2981.26,3.85,90.16
2016-01-08 16:00:00+00:00,264.33,,194.7,264.61,19.65,118.0,203.85,5134.86,243.18,610.81,472.07,74.93,2981.74,0.11,113.29
